year,county,office,district,candidate,party,votes
1996,DICKINSON,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,10.000000
1996,DICKINSON,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,DICKINSON,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,23.000000
1996,DICKINSON,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,901.000000
1996,DICKINSON,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,3.000000
1996,DICKINSON,PRESIDENT VICE PRESIDENT,,SCATTERING,,7.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,90.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,20839.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,13391.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,66.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,7.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,254.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,3304.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,51.000000
1996,DUBUQUE,PRESIDENT VICE PRESIDENT,,SCATTERING,,49.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,3.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2270.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1641.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,8.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,11.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,470.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,4.000000
1996,EMMET,PRESIDENT VICE PRESIDENT,,SCATTERING,,4.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,10.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4832.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3848.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,9.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,2.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,17.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,890.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,12.000000
1996,FAYETTE,PRESIDENT VICE PRESIDENT,,SCATTERING,,4.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,7.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3769.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2379.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,15.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,15.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,689.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,5.000000
1996,FLOYD,PRESIDENT VICE PRESIDENT,,SCATTERING,,7.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,4.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2232.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2054.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,5.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,14.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,417.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,3.000000
1996,FRANKLIN,PRESIDENT VICE PRESIDENT,,SCATTERING,,4.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,5.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,1481.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1576.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,6.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,3.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,480.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,7.000000
1996,FREMONT,PRESIDENT VICE PRESIDENT,,SCATTERING,,4.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,3.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2519.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1861.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,1.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,9.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,396.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,7.000000
1996,GREENE,PRESIDENT VICE PRESIDENT,,SCATTERING,,3.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,6.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2322.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2928.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,3.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,11.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,401.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,10.000000
1996,GRUNDY,PRESIDENT VICE PRESIDENT,,SCATTERING,,5.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,9.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2552.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2034.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,4.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,11.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,515.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,9.000000
1996,GUTHRIE,PRESIDENT VICE PRESIDENT,,SCATTERING,,5.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,4.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3455.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3109.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,7.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,23.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,661.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,7.000000
1996,HAMILTON,PRESIDENT VICE PRESIDENT,,SCATTERING,,10.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,4.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2399.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2353.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,6.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,2.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,11.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,529.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,3.000000
1996,HANCOCK,PRESIDENT VICE PRESIDENT,,SCATTERING,,2.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,13.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4053.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3505.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,5.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,25.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,713.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,4.000000
1996,HARDIN,PRESIDENT VICE PRESIDENT,,SCATTERING,,6.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,14.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2576.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3070.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,14.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,10.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,820.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,19.000000
1996,HARRISON,PRESIDENT VICE PRESIDENT,,SCATTERING,,4.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,18.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3798.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3478.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,24.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,2.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,23.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,914.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,10.000000
1996,HENRY,PRESIDENT VICE PRESIDENT,,SCATTERING,,8.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,5.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2303.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1528.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,2.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,3.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,555.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,6.000000
1996,HOWARD,PRESIDENT VICE PRESIDENT,,SCATTERING,,2.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,3.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2080.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2236.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,4.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,9.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,590.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,5.000000
1996,HUMBOLDT,PRESIDENT VICE PRESIDENT,,SCATTERING,,6.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,3.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,1589.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1684.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,0.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,3.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,6.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,436.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,6.000000
1996,IDA,PRESIDENT VICE PRESIDENT,,SCATTERING,,5.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,12.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,3354.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3042.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,11.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,24.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,575.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,12.000000
1996,IOWA,PRESIDENT VICE PRESIDENT,,SCATTERING,,4.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,14.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4609.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2827.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,18.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,3.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,37.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,936.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,14.000000
1996,JACKSON,PRESIDENT VICE PRESIDENT,,SCATTERING,,3.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,13.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,8776.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,6414.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,18.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,6.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,63.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,1263.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,20.000000
1996,JASPER,PRESIDENT VICE PRESIDENT,,SCATTERING,,12.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,39.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2597.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2541.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,1574.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,3.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,47.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,571.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,11.000000
1996,JEFFERSON,PRESIDENT VICE PRESIDENT,,SCATTERING,,14.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,283.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,27888.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,13402.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,199.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,35.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,1491.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,2313.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,37.000000
1996,JOHNSON,PRESIDENT VICE PRESIDENT,,SCATTERING,,84.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,11.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4668.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3083.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,6.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,27.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,765.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,9.000000
1996,JONES,PRESIDENT VICE PRESIDENT,,SCATTERING,,11.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,5.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2545.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,2080.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,10.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,2.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,10.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,432.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,17.000000
1996,KEOKUK,PRESIDENT VICE PRESIDENT,,SCATTERING,,0.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,13.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,4031.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,3477.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,16.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,23.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,932.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,9.000000
1996,KOSSUTH,PRESIDENT VICE PRESIDENT,,SCATTERING,,3.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,38.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,8831.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,4932.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,27.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,4.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,64.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,1734.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,23.000000
1996,LEE,PRESIDENT VICE PRESIDENT,,SCATTERING,,9.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,180.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,45497.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,30958.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,91.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,17.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,453.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,5607.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,67.000000
1996,LINN,PRESIDENT VICE PRESIDENT,,SCATTERING,,165.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,7.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2081.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1565.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,6.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,0.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,7.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,590.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,11.000000
1996,LOUISA,PRESIDENT VICE PRESIDENT,,SCATTERING,,8.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,BROWNE JORGENSEN,LIBERTARIAN,2.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,CLINTON GORE,DEMOCRATIC,2168.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,DOLE KEMP,REPUBLICAN,1586.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,HAGELIN TOMPKINS,NATURAL LAW,3.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,HARRIS GARZA,SOCIALIST WORKERS,1.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,NADER GOEKE,GREEN,6.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,PEROT CAMPBELL,REFORM,433.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,PHILLIPS KNIGHT JR,TAXPAYER,9.000000
1996,LUCAS,PRESIDENT VICE PRESIDENT,,SCATTERING,,1.000000
