year,county,office,district,candidate,party,votes
2002,KEOKUK,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,19.000000
2002,KEOKUK,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,1625.000000
2002,KEOKUK,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1922.000000
2002,KEOKUK,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,9.000000
2002,KEOKUK,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,KEOKUK,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1872.000000
2002,KEOKUK,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,17.000000
2002,KEOKUK,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,1476.000000
2002,KEOKUK,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,30.000000
2002,KEOKUK,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,KEOKUK,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,1563.000000
2002,KEOKUK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1818.000000
2002,KEOKUK,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,20.000000
2002,KEOKUK,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,KEOKUK,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,1864.000000
2002,KEOKUK,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,24.000000
2002,KEOKUK,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,16.000000
2002,KEOKUK,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1978.000000
2002,KEOKUK,U S SENATE,,WRITE IN VOTES,,2.000000
2002,KOSSUTH,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2161.000000
2002,KOSSUTH,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,112.000000
2002,KOSSUTH,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,5015.000000
2002,KOSSUTH,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,KOSSUTH,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,359.000000
2002,KOSSUTH,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,3596.000000
2002,KOSSUTH,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,2947.000000
2002,KOSSUTH,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,KOSSUTH,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,76.000000
2002,KOSSUTH,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,3399.000000
2002,KOSSUTH,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,104.000000
2002,KOSSUTH,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,4087.000000
2002,KOSSUTH,GOVERNOR,,WRITE IN VOTES,,12.000000
2002,KOSSUTH,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,132.000000
2002,KOSSUTH,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,75.000000
2002,KOSSUTH,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,3076.000000
2002,KOSSUTH,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3813.000000
2002,KOSSUTH,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,120.000000
2002,KOSSUTH,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,4.000000
2002,KOSSUTH,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,4006.000000
2002,KOSSUTH,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,122.000000
2002,KOSSUTH,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2824.000000
2002,KOSSUTH,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,152.000000
2002,KOSSUTH,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,KOSSUTH,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2669.000000
2002,KOSSUTH,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,4278.000000
2002,KOSSUTH,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,122.000000
2002,KOSSUTH,TREASURER OF STATE,,WRITE IN VOTES,,1.000000
2002,KOSSUTH,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,3232.000000
2002,KOSSUTH,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,68.000000
2002,KOSSUTH,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,100.000000
2002,KOSSUTH,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,4206.000000
2002,KOSSUTH,U S SENATE,,WRITE IN VOTES,,4.000000
2002,LEE,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,3919.000000
2002,LEE,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,491.000000
2002,LEE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,8434.000000
2002,LEE,ATTORNEY GENERAL,,WRITE IN VOTES,,13.000000
2002,LEE,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,941.000000
2002,LEE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,4381.000000
2002,LEE,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,7277.000000
2002,LEE,AUDITOR OF STATE,,WRITE IN VOTES,,12.000000
2002,LEE,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,346.000000
2002,LEE,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,4514.000000
2002,LEE,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,153.000000
2002,LEE,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,8255.000000
2002,LEE,GOVERNOR,,WRITE IN VOTES,,13.000000
2002,LEE,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,241.000000
2002,LEE,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,375.000000
2002,LEE,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,4714.000000
2002,LEE,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,7148.000000
2002,LEE,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,258.000000
2002,LEE,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,6.000000
2002,LEE,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,7284.000000
2002,LEE,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,196.000000
2002,LEE,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,4759.000000
2002,LEE,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,560.000000
2002,LEE,SECRETARY OF STATE,,WRITE IN VOTES,,8.000000
2002,LEE,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,4471.000000
2002,LEE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,7804.000000
2002,LEE,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,508.000000
2002,LEE,TREASURER OF STATE,,WRITE IN VOTES,,13.000000
2002,LEE,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,4670.000000
2002,LEE,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,303.000000
2002,LEE,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,147.000000
2002,LEE,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,8093.000000
2002,LEE,U S SENATE,,WRITE IN VOTES,,8.000000
2002,LINN,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,24314.000000
2002,LINN,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,1346.000000
2002,LINN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,45676.000000
2002,LINN,ATTORNEY GENERAL,,WRITE IN VOTES,,35.000000
2002,LINN,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,3788.000000
2002,LINN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,31641.000000
2002,LINN,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,33128.000000
2002,LINN,AUDITOR OF STATE,,WRITE IN VOTES,,40.000000
2002,LINN,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,941.000000
2002,LINN,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,30500.000000
2002,LINN,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,931.000000
2002,LINN,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,41008.000000
2002,LINN,GOVERNOR,,WRITE IN VOTES,,72.000000
2002,LINN,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,1408.000000
2002,LINN,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,871.000000
2002,LINN,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,31504.000000
2002,LINN,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,36088.000000
2002,LINN,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,201.000000
2002,LINN,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,31.000000
2002,LINN,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,42281.000000
2002,LINN,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,1077.000000
2002,LINN,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,26478.000000
2002,LINN,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,1498.000000
2002,LINN,SECRETARY OF STATE,,WRITE IN VOTES,,32.000000
2002,LINN,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,29121.000000
2002,LINN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,40005.000000
2002,LINN,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,1404.000000
2002,LINN,TREASURER OF STATE,,WRITE IN VOTES,,26.000000
2002,LINN,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,30436.000000
2002,LINN,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,694.000000
2002,LINN,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,761.000000
2002,LINN,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,41380.000000
2002,LINN,U S SENATE,,WRITE IN VOTES,,51.000000
2002,LOUISA,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,1464.000000
2002,LOUISA,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,77.000000
2002,LOUISA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1788.000000
2002,LOUISA,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,LOUISA,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,187.000000
2002,LOUISA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,1675.000000
2002,LOUISA,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1399.000000
2002,LOUISA,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,LOUISA,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,36.000000
2002,LOUISA,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,1751.000000
2002,LOUISA,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,60.000000
2002,LOUISA,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,1601.000000
2002,LOUISA,GOVERNOR,,WRITE IN VOTES,,3.000000
2002,LOUISA,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,62.000000
2002,LOUISA,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,32.000000
2002,LOUISA,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,1567.000000
2002,LOUISA,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1594.000000
2002,LOUISA,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,73.000000
2002,LOUISA,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,2.000000
2002,LOUISA,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1472.000000
2002,LOUISA,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,49.000000
2002,LOUISA,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,1679.000000
2002,LOUISA,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,117.000000
2002,LOUISA,SECRETARY OF STATE,,WRITE IN VOTES,,1.000000
2002,LOUISA,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,1621.000000
2002,LOUISA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1593.000000
2002,LOUISA,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,73.000000
2002,LOUISA,TREASURER OF STATE,,WRITE IN VOTES,,1.000000
2002,LOUISA,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,1559.000000
2002,LOUISA,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,48.000000
2002,LOUISA,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,49.000000
2002,LOUISA,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1783.000000
2002,LOUISA,U S SENATE,,WRITE IN VOTES,,4.000000
2002,LUCAS,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,1052.000000
2002,LUCAS,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,37.000000
2002,LUCAS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1888.000000
2002,LUCAS,ATTORNEY GENERAL,,WRITE IN VOTES,,0.000000
2002,LUCAS,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,122.000000
2002,LUCAS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,1510.000000
2002,LUCAS,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1172.000000
2002,LUCAS,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,LUCAS,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,43.000000
2002,LUCAS,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,1435.000000
2002,LUCAS,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,17.000000
2002,LUCAS,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,1665.000000
2002,LUCAS,GOVERNOR,,WRITE IN VOTES,,1.000000
2002,LUCAS,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,30.000000
2002,LUCAS,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,23.000000
2002,LUCAS,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,1258.000000
2002,LUCAS,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1647.000000
2002,LUCAS,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,17.000000
2002,LUCAS,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,LUCAS,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,1634.000000
2002,LUCAS,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,20.000000
2002,LUCAS,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,1201.000000
2002,LUCAS,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,44.000000
2002,LUCAS,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,LUCAS,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,1222.000000
2002,LUCAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1617.000000
2002,LUCAS,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,44.000000
2002,LUCAS,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,LUCAS,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,1399.000000
2002,LUCAS,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,38.000000
2002,LUCAS,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,20.000000
2002,LUCAS,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1707.000000
2002,LUCAS,U S SENATE,,WRITE IN VOTES,,1.000000
2002,LYON,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2825.000000
2002,LYON,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,35.000000
2002,LYON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1164.000000
2002,LYON,ATTORNEY GENERAL,,WRITE IN VOTES,,0.000000
2002,LYON,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,140.000000
2002,LYON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2974.000000
2002,LYON,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,834.000000
2002,LYON,AUDITOR OF STATE,,WRITE IN VOTES,,0.000000
2002,LYON,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,17.000000
2002,LYON,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,3112.000000
2002,LYON,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,24.000000
2002,LYON,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,1103.000000
2002,LYON,GOVERNOR,,WRITE IN VOTES,,8.000000
2002,LYON,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,40.000000
2002,LYON,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,24.000000
2002,LYON,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2959.000000
2002,LYON,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,963.000000
2002,LYON,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,47.000000
2002,LYON,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,LYON,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,920.000000
2002,LYON,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,38.000000
2002,LYON,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,3024.000000
2002,LYON,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,60.000000
2002,LYON,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,LYON,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2898.000000
2002,LYON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1056.000000
2002,LYON,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,53.000000
2002,LYON,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,LYON,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2933.000000
2002,LYON,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,10.000000
2002,LYON,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,30.000000
2002,LYON,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,1271.000000
2002,LYON,U S SENATE,,WRITE IN VOTES,,1.000000
2002,MADISON,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2137.000000
2002,MADISON,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,74.000000
2002,MADISON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3525.000000
2002,MADISON,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,MADISON,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,351.000000
2002,MADISON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2947.000000
2002,MADISON,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,2221.000000
2002,MADISON,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,MADISON,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,89.000000
2002,MADISON,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,2775.000000
2002,MADISON,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,70.000000
2002,MADISON,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,2894.000000
2002,MADISON,GOVERNOR,,WRITE IN VOTES,,9.000000
2002,MADISON,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,93.000000
2002,MADISON,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,64.000000
2002,MADISON,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2658.000000
2002,MADISON,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,2784.000000
2002,MADISON,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,86.000000
2002,MADISON,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,1.000000
2002,MADISON,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,2959.000000
2002,MADISON,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,62.000000
2002,MADISON,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2519.000000
2002,MADISON,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,113.000000
2002,MADISON,SECRETARY OF STATE,,WRITE IN VOTES,,2.000000
2002,MADISON,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2578.000000
2002,MADISON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2937.000000
2002,MADISON,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,114.000000
2002,MADISON,TREASURER OF STATE,,WRITE IN VOTES,,3.000000
2002,MADISON,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2790.000000
2002,MADISON,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,46.000000
2002,MADISON,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,44.000000
2002,MADISON,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,2960.000000
2002,MADISON,U S SENATE,,WRITE IN VOTES,,2.000000
2002,MAHASKA,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2997.000000
2002,MAHASKA,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,53.000000
2002,MAHASKA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3904.000000
2002,MAHASKA,ATTORNEY GENERAL,,WRITE IN VOTES,,0.000000
2002,MAHASKA,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,221.000000
2002,MAHASKA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,4027.000000
2002,MAHASKA,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,2127.000000
2002,MAHASKA,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,MAHASKA,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,57.000000
2002,MAHASKA,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,4018.000000
2002,MAHASKA,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,37.000000
2002,MAHASKA,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,3078.000000
2002,MAHASKA,GOVERNOR,,WRITE IN VOTES,,7.000000
2002,MAHASKA,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,55.000000
2002,MAHASKA,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,38.000000
2002,MAHASKA,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,3589.000000
2002,MAHASKA,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3186.000000
2002,MAHASKA,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,47.000000
2002,MAHASKA,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,MAHASKA,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,3088.000000
2002,MAHASKA,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,59.000000
2002,MAHASKA,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,3464.000000
2002,MAHASKA,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,78.000000
2002,MAHASKA,SECRETARY OF STATE,,WRITE IN VOTES,,1.000000
2002,MAHASKA,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,3598.000000
2002,MAHASKA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2959.000000
2002,MAHASKA,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,72.000000
2002,MAHASKA,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,MAHASKA,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,4005.000000
