year,county,office,district,candidate,party,votes
2010,CLINTON,U S SENATE,,WRITE IN,,10.000000
2010,CRAWFORD,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,2517.000000
2010,CRAWFORD,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,2288.000000
2010,CRAWFORD,ATTORNEY GENERAL,,WRITE IN,,1.000000
2010,CRAWFORD,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2848.000000
2010,CRAWFORD,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1714.000000
2010,CRAWFORD,AUDITOR OF STATE,,WRITE IN,,1.000000
2010,CRAWFORD,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1669.000000
2010,CRAWFORD,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,15.000000
2010,CRAWFORD,GOVERNOR,,ERIC COOPER NICK WELTHA,,63.000000
2010,CRAWFORD,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,22.000000
2010,CRAWFORD,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,52.000000
2010,CRAWFORD,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3309.000000
2010,CRAWFORD,GOVERNOR,,WRITE IN,,10.000000
2010,CRAWFORD,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3169.000000
2010,CRAWFORD,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1480.000000
2010,CRAWFORD,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2010,CRAWFORD,SECRETARY OF STATE,,JAKE PORTER,,161.000000
2010,CRAWFORD,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,2953.000000
2010,CRAWFORD,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1626.000000
2010,CRAWFORD,SECRETARY OF STATE,,WRITE IN,,0.000000
2010,CRAWFORD,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,2284.000000
2010,CRAWFORD,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,2406.000000
2010,CRAWFORD,TREASURER OF STATE,,WRITE IN,,1.000000
2010,CRAWFORD,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,3749.000000
2010,CRAWFORD,U S SENATE,,JOHN HEIDERSCHEIT,,126.000000
2010,CRAWFORD,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1201.000000
2010,CRAWFORD,U S SENATE,,WRITE IN,,2.000000
2010,DALLAS,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,12375.000000
2010,DALLAS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,12819.000000
2010,DALLAS,ATTORNEY GENERAL,,WRITE IN,,15.000000
2010,DALLAS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,16258.000000
2010,DALLAS,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,8122.000000
2010,DALLAS,AUDITOR OF STATE,,WRITE IN,,18.000000
2010,DALLAS,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,9242.000000
2010,DALLAS,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,35.000000
2010,DALLAS,GOVERNOR,,ERIC COOPER NICK WELTHA,,342.000000
2010,DALLAS,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,97.000000
2010,DALLAS,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,667.000000
2010,DALLAS,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,15103.000000
2010,DALLAS,GOVERNOR,,WRITE IN,,95.000000
2010,DALLAS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,17490.000000
2010,DALLAS,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,7139.000000
2010,DALLAS,SECRETARY OF AGRICULTURE,,WRITE IN,,22.000000
2010,DALLAS,SECRETARY OF STATE,,JAKE PORTER,,649.000000
2010,DALLAS,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,13376.000000
2010,DALLAS,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,10900.000000
2010,DALLAS,SECRETARY OF STATE,,WRITE IN,,10.000000
2010,DALLAS,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,12966.000000
2010,DALLAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,11614.000000
2010,DALLAS,TREASURER OF STATE,,WRITE IN,,15.000000
2010,DALLAS,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,18126.000000
2010,DALLAS,U S SENATE,,JOHN HEIDERSCHEIT,,582.000000
2010,DALLAS,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,6736.000000
2010,DALLAS,U S SENATE,,WRITE IN,,29.000000
2010,DAVIS,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1517.000000
2010,DAVIS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,1512.000000
2010,DAVIS,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,DAVIS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1652.000000
2010,DAVIS,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1289.000000
2010,DAVIS,AUDITOR OF STATE,,WRITE IN,,1.000000
2010,DAVIS,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1185.000000
2010,DAVIS,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,17.000000
2010,DAVIS,GOVERNOR,,ERIC COOPER NICK WELTHA,,50.000000
2010,DAVIS,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,12.000000
2010,DAVIS,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,132.000000
2010,DAVIS,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,1698.000000
2010,DAVIS,GOVERNOR,,WRITE IN,,15.000000
2010,DAVIS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1909.000000
2010,DAVIS,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1080.000000
2010,DAVIS,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2010,DAVIS,SECRETARY OF STATE,,JAKE PORTER,,144.000000
2010,DAVIS,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,1566.000000
2010,DAVIS,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1268.000000
2010,DAVIS,SECRETARY OF STATE,,WRITE IN,,0.000000
2010,DAVIS,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,1467.000000
2010,DAVIS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1532.000000
2010,DAVIS,TREASURER OF STATE,,WRITE IN,,3.000000
2010,DAVIS,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,2042.000000
2010,DAVIS,U S SENATE,,JOHN HEIDERSCHEIT,,125.000000
2010,DAVIS,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,907.000000
2010,DAVIS,U S SENATE,,WRITE IN,,5.000000
2010,DECATUR,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1280.000000
2010,DECATUR,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,1563.000000
2010,DECATUR,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,DECATUR,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1620.000000
2010,DECATUR,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1092.000000
2010,DECATUR,AUDITOR OF STATE,,WRITE IN,,2.000000
2010,DECATUR,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1074.000000
2010,DECATUR,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,10.000000
2010,DECATUR,GOVERNOR,,ERIC COOPER NICK WELTHA,,48.000000
2010,DECATUR,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,15.000000
2010,DECATUR,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,73.000000
2010,DECATUR,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,1685.000000
2010,DECATUR,GOVERNOR,,WRITE IN,,10.000000
2010,DECATUR,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1881.000000
2010,DECATUR,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,901.000000
2010,DECATUR,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2010,DECATUR,SECRETARY OF STATE,,JAKE PORTER,,123.000000
2010,DECATUR,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,1405.000000
2010,DECATUR,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1258.000000
2010,DECATUR,SECRETARY OF STATE,,WRITE IN,,0.000000
2010,DECATUR,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,1339.000000
2010,DECATUR,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1428.000000
2010,DECATUR,TREASURER OF STATE,,WRITE IN,,1.000000
2010,DECATUR,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,1937.000000
2010,DECATUR,U S SENATE,,JOHN HEIDERSCHEIT,,90.000000
2010,DECATUR,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,846.000000
2010,DECATUR,U S SENATE,,WRITE IN,,2.000000
2010,DELAWARE,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,3175.000000
2010,DELAWARE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,3626.000000
2010,DELAWARE,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,DELAWARE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3941.000000
2010,DELAWARE,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,2575.000000
2010,DELAWARE,AUDITOR OF STATE,,WRITE IN,,2.000000
2010,DELAWARE,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,2881.000000
2010,DELAWARE,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,16.000000
2010,DELAWARE,GOVERNOR,,ERIC COOPER NICK WELTHA,,67.000000
2010,DELAWARE,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,26.000000
2010,DELAWARE,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,76.000000
2010,DELAWARE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,3905.000000
2010,DELAWARE,GOVERNOR,,WRITE IN,,8.000000
2010,DELAWARE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4850.000000
2010,DELAWARE,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1859.000000
2010,DELAWARE,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2010,DELAWARE,SECRETARY OF STATE,,JAKE PORTER,,221.000000
2010,DELAWARE,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3783.000000
2010,DELAWARE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,2639.000000
2010,DELAWARE,SECRETARY OF STATE,,WRITE IN,,2.000000
2010,DELAWARE,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3233.000000
2010,DELAWARE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,3421.000000
2010,DELAWARE,TREASURER OF STATE,,WRITE IN,,4.000000
2010,DELAWARE,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,5048.000000
2010,DELAWARE,U S SENATE,,JOHN HEIDERSCHEIT,,180.000000
2010,DELAWARE,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1734.000000
2010,DELAWARE,U S SENATE,,WRITE IN,,5.000000
2010,DES MOINES,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,6084.000000
2010,DES MOINES,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,8177.000000
2010,DES MOINES,ATTORNEY GENERAL,,WRITE IN,,9.000000
2010,DES MOINES,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,6655.000000
2010,DES MOINES,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,7441.000000
2010,DES MOINES,AUDITOR OF STATE,,WRITE IN,,4.000000
2010,DES MOINES,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,7276.000000
2010,DES MOINES,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,35.000000
2010,DES MOINES,GOVERNOR,,ERIC COOPER NICK WELTHA,,213.000000
2010,DES MOINES,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,47.000000
2010,DES MOINES,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,137.000000
2010,DES MOINES,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,7219.000000
2010,DES MOINES,GOVERNOR,,WRITE IN,,24.000000
2010,DES MOINES,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,7210.000000
2010,DES MOINES,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,6922.000000
2010,DES MOINES,SECRETARY OF AGRICULTURE,,WRITE IN,,10.000000
2010,DES MOINES,SECRETARY OF STATE,,JAKE PORTER,,514.000000
2010,DES MOINES,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,6636.000000
2010,DES MOINES,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,7210.000000
2010,DES MOINES,SECRETARY OF STATE,,WRITE IN,,10.000000
2010,DES MOINES,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,6328.000000
2010,DES MOINES,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,7905.000000
2010,DES MOINES,TREASURER OF STATE,,WRITE IN,,5.000000
2010,DES MOINES,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,8083.000000
2010,DES MOINES,U S SENATE,,JOHN HEIDERSCHEIT,,399.000000
2010,DES MOINES,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,6365.000000
2010,DES MOINES,U S SENATE,,WRITE IN,,11.000000
2010,DICKINSON,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,3622.000000
2010,DICKINSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,3379.000000
2010,DICKINSON,ATTORNEY GENERAL,,WRITE IN,,4.000000
2010,DICKINSON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4469.000000
2010,DICKINSON,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,2410.000000
2010,DICKINSON,AUDITOR OF STATE,,WRITE IN,,3.000000
2010,DICKINSON,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,2521.000000
2010,DICKINSON,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,19.000000
2010,DICKINSON,GOVERNOR,,ERIC COOPER NICK WELTHA,,57.000000
2010,DICKINSON,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,29.000000
2010,DICKINSON,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,40.000000
2010,DICKINSON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,4600.000000
2010,DICKINSON,GOVERNOR,,WRITE IN,,9.000000
2010,DICKINSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,5558.000000
2010,DICKINSON,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1605.000000
2010,DICKINSON,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2010,DICKINSON,SECRETARY OF STATE,,JAKE PORTER,,184.000000
2010,DICKINSON,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,4234.000000
2010,DICKINSON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,2562.000000
2010,DICKINSON,SECRETARY OF STATE,,WRITE IN,,0.000000
2010,DICKINSON,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3880.000000
2010,DICKINSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,3059.000000
2010,DICKINSON,TREASURER OF STATE,,WRITE IN,,3.000000
2010,DICKINSON,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,5191.000000
2010,DICKINSON,U S SENATE,,JOHN HEIDERSCHEIT,,143.000000
2010,DICKINSON,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1887.000000
2010,DICKINSON,U S SENATE,,WRITE IN,,3.000000
2010,DUBUQUE,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,13162.000000
2010,DUBUQUE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,19763.000000
2010,DUBUQUE,ATTORNEY GENERAL,,WRITE IN,,22.000000
2010,DUBUQUE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,14640.000000
2010,DUBUQUE,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,16807.000000
2010,DUBUQUE,AUDITOR OF STATE,,WRITE IN,,34.000000
2010,DUBUQUE,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,16990.000000
2010,DUBUQUE,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,57.000000
2010,DUBUQUE,GOVERNOR,,ERIC COOPER NICK WELTHA,,370.000000
2010,DUBUQUE,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,44.000000
2010,DUBUQUE,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,183.000000
2010,DUBUQUE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,16237.000000
2010,DUBUQUE,GOVERNOR,,WRITE IN,,29.000000
2010,DUBUQUE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,17212.000000
2010,DUBUQUE,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,14484.000000
2010,DUBUQUE,SECRETARY OF AGRICULTURE,,WRITE IN,,24.000000
2010,DUBUQUE,SECRETARY OF STATE,,JAKE PORTER,,1012.000000
2010,DUBUQUE,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,14595.000000
2010,DUBUQUE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,16444.000000
2010,DUBUQUE,SECRETARY OF STATE,,WRITE IN,,17.000000
2010,DUBUQUE,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,13534.000000
2010,DUBUQUE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,18273.000000
2010,DUBUQUE,TREASURER OF STATE,,WRITE IN,,21.000000
2010,DUBUQUE,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,19634.000000
2010,DUBUQUE,U S SENATE,,JOHN HEIDERSCHEIT,,880.000000
2010,DUBUQUE,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,12941.000000
2010,DUBUQUE,U S SENATE,,WRITE IN,,15.000000
2010,EMMET,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1604.000000
2010,EMMET,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,1842.000000
2010,EMMET,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,EMMET,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1861.000000
2010,EMMET,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1442.000000
2010,EMMET,AUDITOR OF STATE,,WRITE IN,,1.000000
2010,EMMET,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1342.000000
2010,EMMET,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,11.000000
2010,EMMET,GOVERNOR,,ERIC COOPER NICK WELTHA,,39.000000
2010,EMMET,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,22.000000
2010,EMMET,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,43.000000
2010,EMMET,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,2113.000000
2010,EMMET,GOVERNOR,,WRITE IN,,1.000000
2010,EMMET,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2400.000000
2010,EMMET,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1044.000000
2010,EMMET,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2010,EMMET,SECRETARY OF STATE,,JAKE PORTER,,121.000000
2010,EMMET,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,1812.000000
2010,EMMET,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,1408.000000
2010,EMMET,SECRETARY OF STATE,,WRITE IN,,0.000000
2010,EMMET,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,1628.000000
2010,EMMET,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,1722.000000
2010,EMMET,TREASURER OF STATE,,WRITE IN,,2.000000
2010,EMMET,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,2419.000000
2010,EMMET,U S SENATE,,JOHN HEIDERSCHEIT,,67.000000
2010,EMMET,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,1050.000000
2010,EMMET,U S SENATE,,WRITE IN,,2.000000
2010,FAYETTE,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,3081.000000
2010,FAYETTE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,4748.000000
2010,FAYETTE,ATTORNEY GENERAL,,WRITE IN,,8.000000
2010,FAYETTE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4060.000000
2010,FAYETTE,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,3567.000000
2010,FAYETTE,AUDITOR OF STATE,,WRITE IN,,4.000000
2010,FAYETTE,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,3546.000000
2010,FAYETTE,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,20.000000
2010,FAYETTE,GOVERNOR,,ERIC COOPER NICK WELTHA,,78.000000
2010,FAYETTE,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,45.000000
2010,FAYETTE,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,104.000000
2010,FAYETTE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,4136.000000
2010,FAYETTE,GOVERNOR,,WRITE IN,,10.000000
2010,FAYETTE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,5258.000000
2010,FAYETTE,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,2503.000000
2010,FAYETTE,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2010,FAYETTE,SECRETARY OF STATE,,JAKE PORTER,,254.000000
2010,FAYETTE,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,3796.000000
2010,FAYETTE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,3646.000000
2010,FAYETTE,SECRETARY OF STATE,,WRITE IN,,5.000000
2010,FAYETTE,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,3397.000000
2010,FAYETTE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,4303.000000
2010,FAYETTE,TREASURER OF STATE,,WRITE IN,,3.000000
2010,FAYETTE,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,5265.000000
2010,FAYETTE,U S SENATE,,JOHN HEIDERSCHEIT,,156.000000
2010,FAYETTE,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,2466.000000
2010,FAYETTE,U S SENATE,,WRITE IN,,6.000000
2010,FLOYD,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,2437.000000
2010,FLOYD,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,3471.000000
2010,FLOYD,ATTORNEY GENERAL,,WRITE IN,,2.000000
2010,FLOYD,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2847.000000
2010,FLOYD,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,2883.000000
2010,FLOYD,AUDITOR OF STATE,,WRITE IN,,2.000000
2010,FLOYD,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,2963.000000
2010,FLOYD,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,21.000000
2010,FLOYD,GOVERNOR,,ERIC COOPER NICK WELTHA,,76.000000
2010,FLOYD,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,25.000000
2010,FLOYD,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,94.000000
2010,FLOYD,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,2900.000000
2010,FLOYD,GOVERNOR,,WRITE IN,,3.000000
2010,FLOYD,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3928.000000
2010,FLOYD,SECRETARY OF AGRICULTURE,,FRANCIS THICKE,DEMOCRATIC,1970.000000
2010,FLOYD,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2010,FLOYD,SECRETARY OF STATE,,JAKE PORTER,,230.000000
2010,FLOYD,SECRETARY OF STATE,,MATT SCHULTZ,REPUBLICAN,2654.000000
2010,FLOYD,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRATIC,2958.000000
2010,FLOYD,SECRETARY OF STATE,,WRITE IN,,1.000000
2010,FLOYD,TREASURER OF STATE,,DAVID D JAMISON,REPUBLICAN,2424.000000
2010,FLOYD,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC,3390.000000
2010,FLOYD,TREASURER OF STATE,,WRITE IN,,6.000000
2010,FLOYD,U S SENATE,,CHUCK GRASSLEY,REPUBLICAN,3793.000000
2010,FLOYD,U S SENATE,,JOHN HEIDERSCHEIT,,140.000000
2010,FLOYD,U S SENATE,,ROXANNE CONLIN,DEMOCRATIC,2126.000000
2010,FLOYD,U S SENATE,,WRITE IN,,0.000000
2010,FRANKLIN,ATTORNEY GENERAL,,BRENNA FINDLEY,REPUBLICAN,1956.000000
2010,FRANKLIN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC,1780.000000
2010,FRANKLIN,ATTORNEY GENERAL,,WRITE IN,,3.000000
2010,FRANKLIN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2432.000000
2010,FRANKLIN,AUDITOR OF STATE,,JON MURPHY,DEMOCRATIC,1160.000000
2010,FRANKLIN,AUDITOR OF STATE,,WRITE IN,,2.000000
2010,FRANKLIN,GOVERNOR,,CHET CULVER PATTY JUDGE,DEMOCRATIC,1329.000000
2010,FRANKLIN,GOVERNOR,,DAVID ROSENFELD HELEN MEYERS,,7.000000
2010,FRANKLIN,GOVERNOR,,ERIC COOPER NICK WELTHA,,53.000000
2010,FRANKLIN,GOVERNOR,,GREGORY JAMES HUGHES ROBIN PRIOR CALEF,,5.000000
2010,FRANKLIN,GOVERNOR,,JONATHAN NARCISSE RICHARD MARLAR,,145.000000
2010,FRANKLIN,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN,2297.000000
2010,FRANKLIN,GOVERNOR,,WRITE IN,,10.000000
