year,county,office,district,candidate,party,votes
2006,JONES,AUDITOR OF STATE,,SCATTERING,,35.000000
2006,JONES,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3839.000000
2006,JONES,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,3355.000000
2006,JONES,SECRETARY OF AGRICULTURE,,SCATTERING,,5.000000
2006,JONES,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3108.000000
2006,JONES,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3987.000000
2006,JONES,SECRETARY OF STATE,,SCATTERING,,4.000000
2006,JONES,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,5474.000000
2006,JONES,TREASURER OF STATE,,SCATTERING,,37.000000
2006,KEOKUK,ATTORNEY GENERAL,,SCATTERING,,6.000000
2006,KEOKUK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2516.000000
2006,KEOKUK,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2481.000000
2006,KEOKUK,AUDITOR OF STATE,,SCATTERING,,4.000000
2006,KEOKUK,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2231.000000
2006,KEOKUK,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1388.000000
2006,KEOKUK,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,KEOKUK,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1758.000000
2006,KEOKUK,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1670.000000
2006,KEOKUK,SECRETARY OF STATE,,SCATTERING,,3.000000
2006,KEOKUK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2497.000000
2006,KEOKUK,TREASURER OF STATE,,SCATTERING,,7.000000
2006,KOSSUTH,ATTORNEY GENERAL,,SCATTERING,,28.000000
2006,KOSSUTH,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4955.000000
2006,KOSSUTH,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4706.000000
2006,KOSSUTH,AUDITOR OF STATE,,SCATTERING,,28.000000
2006,KOSSUTH,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3593.000000
2006,KOSSUTH,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2605.000000
2006,KOSSUTH,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,KOSSUTH,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2916.000000
2006,KOSSUTH,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,3268.000000
2006,KOSSUTH,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,KOSSUTH,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4877.000000
2006,KOSSUTH,TREASURER OF STATE,,SCATTERING,,20.000000
2006,LEE,ATTORNEY GENERAL,,SCATTERING,,63.000000
2006,LEE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,9192.000000
2006,LEE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,6844.000000
2006,LEE,AUDITOR OF STATE,,SCATTERING,,133.000000
2006,LEE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4288.000000
2006,LEE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,7217.000000
2006,LEE,SECRETARY OF AGRICULTURE,,SCATTERING,,7.000000
2006,LEE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,4206.000000
2006,LEE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,7332.000000
2006,LEE,SECRETARY OF STATE,,SCATTERING,,11.000000
2006,LEE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,9171.000000
2006,LEE,TREASURER OF STATE,,SCATTERING,,63.000000
2006,LINN,ATTORNEY GENERAL,,SCATTERING,,400.000000
2006,LINN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,56893.000000
2006,LINN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,46790.000000
2006,LINN,AUDITOR OF STATE,,SCATTERING,,590.000000
2006,LINN,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,35249.000000
2006,LINN,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,39958.000000
2006,LINN,SECRETARY OF AGRICULTURE,,SCATTERING,,39.000000
2006,LINN,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,30997.000000
2006,LINN,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,43718.000000
2006,LINN,SECRETARY OF STATE,,SCATTERING,,59.000000
2006,LINN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,56513.000000
2006,LINN,TREASURER OF STATE,,SCATTERING,,400.000000
2006,LOUISA,ATTORNEY GENERAL,,SCATTERING,,22.000000
2006,LOUISA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2410.000000
2006,LOUISA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2399.000000
2006,LOUISA,AUDITOR OF STATE,,SCATTERING,,13.000000
2006,LOUISA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1928.000000
2006,LOUISA,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1432.000000
2006,LOUISA,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,LOUISA,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1690.000000
2006,LOUISA,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1620.000000
2006,LOUISA,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,LOUISA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2384.000000
2006,LOUISA,TREASURER OF STATE,,SCATTERING,,24.000000
2006,LUCAS,ATTORNEY GENERAL,,SCATTERING,,8.000000
2006,LUCAS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2411.000000
2006,LUCAS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2459.000000
2006,LUCAS,AUDITOR OF STATE,,SCATTERING,,11.000000
2006,LUCAS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1998.000000
2006,LUCAS,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1311.000000
2006,LUCAS,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,LUCAS,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1618.000000
2006,LUCAS,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1649.000000
2006,LUCAS,SECRETARY OF STATE,,SCATTERING,,4.000000
2006,LUCAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2381.000000
2006,LUCAS,TREASURER OF STATE,,SCATTERING,,6.000000
2006,LYON,ATTORNEY GENERAL,,SCATTERING,,8.000000
2006,LYON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,1681.000000
2006,LYON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3218.000000
2006,LYON,AUDITOR OF STATE,,SCATTERING,,3.000000
2006,LYON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2979.000000
2006,LYON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,926.000000
2006,LYON,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,LYON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2913.000000
2006,LYON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,909.000000
2006,LYON,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,LYON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,1699.000000
2006,LYON,TREASURER OF STATE,,SCATTERING,,11.000000
2006,MADISON,ATTORNEY GENERAL,,SCATTERING,,48.000000
2006,MADISON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4291.000000
2006,MADISON,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4365.000000
2006,MADISON,AUDITOR OF STATE,,SCATTERING,,34.000000
2006,MADISON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3598.000000
2006,MADISON,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2396.000000
2006,MADISON,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,MADISON,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3170.000000
2006,MADISON,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,2793.000000
2006,MADISON,SECRETARY OF STATE,,SCATTERING,,2.000000
2006,MADISON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4189.000000
2006,MADISON,TREASURER OF STATE,,SCATTERING,,49.000000
2006,MAHASKA,ATTORNEY GENERAL,,SCATTERING,,19.000000
2006,MAHASKA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4845.000000
2006,MAHASKA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,5517.000000
2006,MAHASKA,AUDITOR OF STATE,,SCATTERING,,16.000000
2006,MAHASKA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,4736.000000
2006,MAHASKA,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2523.000000
2006,MAHASKA,SECRETARY OF AGRICULTURE,,SCATTERING,,4.000000
2006,MAHASKA,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,4185.000000
2006,MAHASKA,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,2929.000000
2006,MAHASKA,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,MAHASKA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4801.000000
2006,MAHASKA,TREASURER OF STATE,,SCATTERING,,18.000000
2006,MARION,ATTORNEY GENERAL,,SCATTERING,,25.000000
2006,MARION,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,7817.000000
2006,MARION,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,8688.000000
2006,MARION,AUDITOR OF STATE,,SCATTERING,,27.000000
2006,MARION,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,7080.000000
2006,MARION,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,4787.000000
2006,MARION,SECRETARY OF AGRICULTURE,,SCATTERING,,5.000000
2006,MARION,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,6387.000000
2006,MARION,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,5287.000000
2006,MARION,SECRETARY OF STATE,,SCATTERING,,5.000000
2006,MARION,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,7771.000000
2006,MARION,TREASURER OF STATE,,SCATTERING,,23.000000
2006,MARSHALL,ATTORNEY GENERAL,,SCATTERING,,81.000000
2006,MARSHALL,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,9955.000000
2006,MARSHALL,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,9035.000000
2006,MARSHALL,AUDITOR OF STATE,,SCATTERING,,100.000000
2006,MARSHALL,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,6761.000000
2006,MARSHALL,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,6626.000000
2006,MARSHALL,SECRETARY OF AGRICULTURE,,SCATTERING,,5.000000
2006,MARSHALL,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,6353.000000
2006,MARSHALL,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,6994.000000
2006,MARSHALL,SECRETARY OF STATE,,SCATTERING,,14.000000
2006,MARSHALL,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,9749.000000
2006,MARSHALL,TREASURER OF STATE,,SCATTERING,,84.000000
2006,MILLS,ATTORNEY GENERAL,,SCATTERING,,30.000000
2006,MILLS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2376.000000
2006,MILLS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2862.000000
2006,MILLS,AUDITOR OF STATE,,SCATTERING,,19.000000
2006,MILLS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2343.000000
2006,MILLS,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1489.000000
2006,MILLS,SECRETARY OF AGRICULTURE,,SCATTERING,,4.000000
2006,MILLS,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2423.000000
2006,MILLS,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1436.000000
2006,MILLS,SECRETARY OF STATE,,SCATTERING,,4.000000
2006,MILLS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2324.000000
2006,MILLS,TREASURER OF STATE,,SCATTERING,,35.000000
2006,MITCHELL,ATTORNEY GENERAL,,SCATTERING,,4.000000
2006,MITCHELL,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,3005.000000
2006,MITCHELL,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2758.000000
2006,MITCHELL,AUDITOR OF STATE,,SCATTERING,,4.000000
2006,MITCHELL,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2172.000000
2006,MITCHELL,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1641.000000
2006,MITCHELL,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,MITCHELL,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1675.000000
2006,MITCHELL,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1972.000000
2006,MITCHELL,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,MITCHELL,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2966.000000
2006,MITCHELL,TREASURER OF STATE,,SCATTERING,,7.000000
2006,MONONA,ATTORNEY GENERAL,,SCATTERING,,11.000000
2006,MONONA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2343.000000
2006,MONONA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2116.000000
2006,MONONA,AUDITOR OF STATE,,SCATTERING,,19.000000
2006,MONONA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1727.000000
2006,MONONA,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1423.000000
2006,MONONA,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,MONONA,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1444.000000
2006,MONONA,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1607.000000
2006,MONONA,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,MONONA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2283.000000
2006,MONONA,TREASURER OF STATE,,SCATTERING,,15.000000
2006,MONROE,ATTORNEY GENERAL,,SCATTERING,,1.000000
2006,MONROE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2032.000000
2006,MONROE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1739.000000
2006,MONROE,AUDITOR OF STATE,,SCATTERING,,4.000000
2006,MONROE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1457.000000
2006,MONROE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1153.000000
2006,MONROE,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,MONROE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1073.000000
2006,MONROE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1415.000000
2006,MONROE,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,MONROE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2006.000000
2006,MONROE,TREASURER OF STATE,,SCATTERING,,2.000000
2006,MONTGOMERY,ATTORNEY GENERAL,,SCATTERING,,20.000000
2006,MONTGOMERY,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2003.000000
2006,MONTGOMERY,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2330.000000
2006,MONTGOMERY,AUDITOR OF STATE,,SCATTERING,,15.000000
2006,MONTGOMERY,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1930.000000
2006,MONTGOMERY,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1106.000000
2006,MONTGOMERY,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,MONTGOMERY,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1852.000000
2006,MONTGOMERY,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1160.000000
2006,MONTGOMERY,SECRETARY OF STATE,,SCATTERING,,2.000000
2006,MONTGOMERY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,1963.000000
2006,MONTGOMERY,TREASURER OF STATE,,SCATTERING,,23.000000
2006,MUSCATINE,ATTORNEY GENERAL,,SCATTERING,,78.000000
2006,MUSCATINE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,8592.000000
2006,MUSCATINE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,7629.000000
2006,MUSCATINE,AUDITOR OF STATE,,SCATTERING,,125.000000
2006,MUSCATINE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,5899.000000
2006,MUSCATINE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,6010.000000
2006,MUSCATINE,SECRETARY OF AGRICULTURE,,SCATTERING,,6.000000
2006,MUSCATINE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,5503.000000
2006,MUSCATINE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,6300.000000
2006,MUSCATINE,SECRETARY OF STATE,,SCATTERING,,15.000000
2006,MUSCATINE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,8573.000000
2006,MUSCATINE,TREASURER OF STATE,,SCATTERING,,85.000000
2006,OBRIEN,ATTORNEY GENERAL,,SCATTERING,,16.000000
2006,OBRIEN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2571.000000
2006,OBRIEN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3927.000000
2006,OBRIEN,AUDITOR OF STATE,,SCATTERING,,4.000000
2006,OBRIEN,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3768.000000
2006,OBRIEN,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1287.000000
2006,OBRIEN,SECRETARY OF AGRICULTURE,,SCATTERING,,1.000000
2006,OBRIEN,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,3374.000000
2006,OBRIEN,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1541.000000
2006,OBRIEN,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,OBRIEN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2502.000000
2006,OBRIEN,TREASURER OF STATE,,SCATTERING,,20.000000
2006,OSCEOLA,ATTORNEY GENERAL,,SCATTERING,,4.000000
2006,OSCEOLA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,1274.000000
2006,OSCEOLA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,1775.000000
2006,OSCEOLA,AUDITOR OF STATE,,SCATTERING,,0.000000
2006,OSCEOLA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1605.000000
2006,OSCEOLA,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,635.000000
2006,OSCEOLA,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,OSCEOLA,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1502.000000
2006,OSCEOLA,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,659.000000
2006,OSCEOLA,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,OSCEOLA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,1255.000000
2006,OSCEOLA,TREASURER OF STATE,,SCATTERING,,4.000000
2006,PAGE,ATTORNEY GENERAL,,SCATTERING,,22.000000
2006,PAGE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2805.000000
2006,PAGE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,3615.000000
2006,PAGE,AUDITOR OF STATE,,SCATTERING,,17.000000
2006,PAGE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,2946.000000
2006,PAGE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1540.000000
2006,PAGE,SECRETARY OF AGRICULTURE,,SCATTERING,,2.000000
2006,PAGE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,2858.000000
2006,PAGE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1606.000000
2006,PAGE,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,PAGE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2734.000000
2006,PAGE,TREASURER OF STATE,,SCATTERING,,20.000000
2006,PALO ALTO,ATTORNEY GENERAL,,SCATTERING,,8.000000
2006,PALO ALTO,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2653.000000
2006,PALO ALTO,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2306.000000
2006,PALO ALTO,AUDITOR OF STATE,,SCATTERING,,4.000000
2006,PALO ALTO,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1899.000000
2006,PALO ALTO,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1657.000000
2006,PALO ALTO,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,PALO ALTO,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1534.000000
2006,PALO ALTO,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1837.000000
2006,PALO ALTO,SECRETARY OF STATE,,SCATTERING,,1.000000
2006,PALO ALTO,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2592.000000
2006,PALO ALTO,TREASURER OF STATE,,SCATTERING,,11.000000
2006,PLYMOUTH,ATTORNEY GENERAL,,SCATTERING,,17.000000
2006,PLYMOUTH,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,4786.000000
2006,PLYMOUTH,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,5914.000000
2006,PLYMOUTH,AUDITOR OF STATE,,SCATTERING,,17.000000
2006,PLYMOUTH,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,5442.000000
2006,PLYMOUTH,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,2444.000000
2006,PLYMOUTH,SECRETARY OF AGRICULTURE,,SCATTERING,,3.000000
2006,PLYMOUTH,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,4877.000000
2006,PLYMOUTH,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,2724.000000
2006,PLYMOUTH,SECRETARY OF STATE,,SCATTERING,,3.000000
2006,PLYMOUTH,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,4552.000000
2006,PLYMOUTH,TREASURER OF STATE,,SCATTERING,,19.000000
2006,POCAHONTAS,ATTORNEY GENERAL,,SCATTERING,,6.000000
2006,POCAHONTAS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,2065.000000
2006,POCAHONTAS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,2023.000000
2006,POCAHONTAS,AUDITOR OF STATE,,SCATTERING,,3.000000
2006,POCAHONTAS,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,1733.000000
2006,POCAHONTAS,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,1049.000000
2006,POCAHONTAS,SECRETARY OF AGRICULTURE,,SCATTERING,,0.000000
2006,POCAHONTAS,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,1356.000000
2006,POCAHONTAS,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,1361.000000
2006,POCAHONTAS,SECRETARY OF STATE,,SCATTERING,,0.000000
2006,POCAHONTAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,2014.000000
2006,POCAHONTAS,TREASURER OF STATE,,SCATTERING,,7.000000
2006,POLK,ATTORNEY GENERAL,,SCATTERING,,1403.000000
2006,POLK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,101793.000000
2006,POLK,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,87414.000000
2006,POLK,AUDITOR OF STATE,,SCATTERING,,1944.000000
2006,POLK,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,68743.000000
2006,POLK,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,73175.000000
2006,POLK,SECRETARY OF AGRICULTURE,,SCATTERING,,141.000000
2006,POLK,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,63516.000000
2006,POLK,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,79945.000000
2006,POLK,SECRETARY OF STATE,,SCATTERING,,566.000000
2006,POLK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,100491.000000
2006,POLK,TREASURER OF STATE,,SCATTERING,,1330.000000
2006,POTTAWATTAMIE,ATTORNEY GENERAL,,SCATTERING,,216.000000
2006,POTTAWATTAMIE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,16923.000000
2006,POTTAWATTAMIE,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,16520.000000
2006,POTTAWATTAMIE,AUDITOR OF STATE,,SCATTERING,,278.000000
2006,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,12430.000000
2006,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,DENISE OBRIEN,DEMOCRAT,11353.000000
2006,POTTAWATTAMIE,SECRETARY OF AGRICULTURE,,SCATTERING,,21.000000
2006,POTTAWATTAMIE,SECRETARY OF STATE,,MARYANN HANUSA,REPUBLICAN,14156.000000
2006,POTTAWATTAMIE,SECRETARY OF STATE,,MICHAEL A MAURO,DEMOCRAT,10245.000000
2006,POTTAWATTAMIE,SECRETARY OF STATE,,SCATTERING,,18.000000
2006,POTTAWATTAMIE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRAT,16629.000000
2006,POTTAWATTAMIE,TREASURER OF STATE,,SCATTERING,,235.000000
2006,POWESHIEK,ATTORNEY GENERAL,,SCATTERING,,13.000000
2006,POWESHIEK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRAT,5406.000000
2006,POWESHIEK,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN,4673.000000
2006,POWESHIEK,AUDITOR OF STATE,,SCATTERING,,9.000000
2006,POWESHIEK,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN,3488.000000
