year,county,office,district,candidate,party,votes
2022,MAHASKA,U S SENATE,,WRITE IN,,8.000000
2022,MARION,ATTORNEY GENERAL,,BRENNA BIRD,REP,8903.000000
2022,MARION,ATTORNEY GENERAL,,TOM MILLER,DEM,5218.000000
2022,MARION,ATTORNEY GENERAL,,WRITE IN,,11.000000
2022,MARION,AUDITOR OF STATE,,ROB SAND,DEM,5661.000000
2022,MARION,AUDITOR OF STATE,,TODD HALBUR,REP,8441.000000
2022,MARION,AUDITOR OF STATE,,WRITE IN,,9.000000
2022,MARION,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3808.000000
2022,MARION,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,10237.000000
2022,MARION,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,313.000000
2022,MARION,GOVERNOR,,WRITE IN,,6.000000
2022,MARION,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3602.000000
2022,MARION,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,10517.000000
2022,MARION,SECRETARY OF AGRICULTURE,,WRITE IN,,8.000000
2022,MARION,SECRETARY OF STATE,,JOEL MILLER,DEM,3751.000000
2022,MARION,SECRETARY OF STATE,,PAUL D PATE,REP,10424.000000
2022,MARION,SECRETARY OF STATE,,WRITE IN,,8.000000
2022,MARION,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5199.000000
2022,MARION,TREASURER OF STATE,,ROBY SMITH,REP,8906.000000
2022,MARION,TREASURER OF STATE,,WRITE IN,,8.000000
2022,MARION,U S SENATE,,CHUCK GRASSLEY,REP,9799.000000
2022,MARION,U S SENATE,,MICHAEL FRANKEN,DEM,4341.000000
2022,MARION,U S SENATE,,WRITE IN,,20.000000
2022,MARSHALL,ATTORNEY GENERAL,,BRENNA BIRD,REP,6226.000000
2022,MARSHALL,ATTORNEY GENERAL,,TOM MILLER,DEM,6016.000000
2022,MARSHALL,ATTORNEY GENERAL,,WRITE IN,,6.000000
2022,MARSHALL,AUDITOR OF STATE,,ROB SAND,DEM,5966.000000
2022,MARSHALL,AUDITOR OF STATE,,TODD HALBUR,REP,6210.000000
2022,MARSHALL,AUDITOR OF STATE,,WRITE IN,,14.000000
2022,MARSHALL,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,4584.000000
2022,MARSHALL,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,7544.000000
2022,MARSHALL,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,260.000000
2022,MARSHALL,GOVERNOR,,WRITE IN,,2.000000
2022,MARSHALL,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,4313.000000
2022,MARSHALL,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7790.000000
2022,MARSHALL,SECRETARY OF AGRICULTURE,,WRITE IN,,9.000000
2022,MARSHALL,SECRETARY OF STATE,,JOEL MILLER,DEM,4436.000000
2022,MARSHALL,SECRETARY OF STATE,,PAUL D PATE,REP,7699.000000
2022,MARSHALL,SECRETARY OF STATE,,WRITE IN,,4.000000
2022,MARSHALL,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5863.000000
2022,MARSHALL,TREASURER OF STATE,,ROBY SMITH,REP,6320.000000
2022,MARSHALL,TREASURER OF STATE,,WRITE IN,,6.000000
2022,MARSHALL,U S SENATE,,CHUCK GRASSLEY,REP,7307.000000
2022,MARSHALL,U S SENATE,,MICHAEL FRANKEN,DEM,5060.000000
2022,MARSHALL,U S SENATE,,WRITE IN,,16.000000
2022,MILLS,ATTORNEY GENERAL,,BRENNA BIRD,REP,3836.000000
2022,MILLS,ATTORNEY GENERAL,,TOM MILLER,DEM,1644.000000
2022,MILLS,ATTORNEY GENERAL,,WRITE IN,,10.000000
2022,MILLS,AUDITOR OF STATE,,ROB SAND,DEM,1656.000000
2022,MILLS,AUDITOR OF STATE,,TODD HALBUR,REP,3834.000000
2022,MILLS,AUDITOR OF STATE,,WRITE IN,,5.000000
2022,MILLS,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1487.000000
2022,MILLS,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,4034.000000
2022,MILLS,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,125.000000
2022,MILLS,GOVERNOR,,WRITE IN,,3.000000
2022,MILLS,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1495.000000
2022,MILLS,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,4039.000000
2022,MILLS,SECRETARY OF AGRICULTURE,,WRITE IN,,5.000000
2022,MILLS,SECRETARY OF STATE,,JOEL MILLER,DEM,1536.000000
2022,MILLS,SECRETARY OF STATE,,PAUL D PATE,REP,3992.000000
2022,MILLS,SECRETARY OF STATE,,WRITE IN,,7.000000
2022,MILLS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1737.000000
2022,MILLS,TREASURER OF STATE,,ROBY SMITH,REP,3746.000000
2022,MILLS,TREASURER OF STATE,,WRITE IN,,6.000000
2022,MILLS,U S SENATE,,CHUCK GRASSLEY,REP,3937.000000
2022,MILLS,U S SENATE,,MICHAEL FRANKEN,DEM,1654.000000
2022,MILLS,U S SENATE,,WRITE IN,,11.000000
2022,MITCHELL,ATTORNEY GENERAL,,BRENNA BIRD,REP,2456.000000
2022,MITCHELL,ATTORNEY GENERAL,,TOM MILLER,DEM,1675.000000
2022,MITCHELL,ATTORNEY GENERAL,,WRITE IN,,2.000000
2022,MITCHELL,AUDITOR OF STATE,,ROB SAND,DEM,1514.000000
2022,MITCHELL,AUDITOR OF STATE,,TODD HALBUR,REP,2610.000000
2022,MITCHELL,AUDITOR OF STATE,,WRITE IN,,2.000000
2022,MITCHELL,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1263.000000
2022,MITCHELL,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2899.000000
2022,MITCHELL,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,89.000000
2022,MITCHELL,GOVERNOR,,WRITE IN,,1.000000
2022,MITCHELL,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1179.000000
2022,MITCHELL,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2990.000000
2022,MITCHELL,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2022,MITCHELL,SECRETARY OF STATE,,JOEL MILLER,DEM,1348.000000
2022,MITCHELL,SECRETARY OF STATE,,PAUL D PATE,REP,2818.000000
2022,MITCHELL,SECRETARY OF STATE,,WRITE IN,,1.000000
2022,MITCHELL,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1729.000000
2022,MITCHELL,TREASURER OF STATE,,ROBY SMITH,REP,2439.000000
2022,MITCHELL,TREASURER OF STATE,,WRITE IN,,2.000000
2022,MITCHELL,U S SENATE,,CHUCK GRASSLEY,REP,2761.000000
2022,MITCHELL,U S SENATE,,MICHAEL FRANKEN,DEM,1479.000000
2022,MITCHELL,U S SENATE,,WRITE IN,,6.000000
2022,MONONA,ATTORNEY GENERAL,,BRENNA BIRD,REP,2159.000000
2022,MONONA,ATTORNEY GENERAL,,TOM MILLER,DEM,1093.000000
2022,MONONA,ATTORNEY GENERAL,,WRITE IN,,5.000000
2022,MONONA,AUDITOR OF STATE,,ROB SAND,DEM,1154.000000
2022,MONONA,AUDITOR OF STATE,,TODD HALBUR,REP,2088.000000
2022,MONONA,AUDITOR OF STATE,,WRITE IN,,2.000000
2022,MONONA,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,718.000000
2022,MONONA,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2555.000000
2022,MONONA,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,58.000000
2022,MONONA,GOVERNOR,,WRITE IN,,4.000000
2022,MONONA,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,782.000000
2022,MONONA,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2476.000000
2022,MONONA,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2022,MONONA,SECRETARY OF STATE,,JOEL MILLER,DEM,868.000000
2022,MONONA,SECRETARY OF STATE,,PAUL D PATE,REP,2393.000000
2022,MONONA,SECRETARY OF STATE,,WRITE IN,,2.000000
2022,MONONA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1127.000000
2022,MONONA,TREASURER OF STATE,,ROBY SMITH,REP,2128.000000
2022,MONONA,TREASURER OF STATE,,WRITE IN,,2.000000
2022,MONONA,U S SENATE,,CHUCK GRASSLEY,REP,2376.000000
2022,MONONA,U S SENATE,,MICHAEL FRANKEN,DEM,879.000000
2022,MONONA,U S SENATE,,WRITE IN,,9.000000
2022,MONROE,ATTORNEY GENERAL,,BRENNA BIRD,REP,1872.000000
2022,MONROE,ATTORNEY GENERAL,,TOM MILLER,DEM,1032.000000
2022,MONROE,ATTORNEY GENERAL,,WRITE IN,,2.000000
2022,MONROE,AUDITOR OF STATE,,ROB SAND,DEM,1042.000000
2022,MONROE,AUDITOR OF STATE,,TODD HALBUR,REP,1854.000000
2022,MONROE,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,MONROE,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,635.000000
2022,MONROE,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2266.000000
2022,MONROE,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,64.000000
2022,MONROE,GOVERNOR,,WRITE IN,,1.000000
2022,MONROE,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,637.000000
2022,MONROE,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2259.000000
2022,MONROE,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2022,MONROE,SECRETARY OF STATE,,JOEL MILLER,DEM,662.000000
2022,MONROE,SECRETARY OF STATE,,PAUL D PATE,REP,2260.000000
2022,MONROE,SECRETARY OF STATE,,WRITE IN,,1.000000
2022,MONROE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1008.000000
2022,MONROE,TREASURER OF STATE,,ROBY SMITH,REP,1893.000000
2022,MONROE,TREASURER OF STATE,,WRITE IN,,3.000000
2022,MONROE,U S SENATE,,CHUCK GRASSLEY,REP,2135.000000
2022,MONROE,U S SENATE,,MICHAEL FRANKEN,DEM,762.000000
2022,MONROE,U S SENATE,,WRITE IN,,6.000000
2022,MONTGOMERY,ATTORNEY GENERAL,,BRENNA BIRD,REP,2366.000000
2022,MONTGOMERY,ATTORNEY GENERAL,,TOM MILLER,DEM,1106.000000
2022,MONTGOMERY,ATTORNEY GENERAL,,WRITE IN,,1.000000
2022,MONTGOMERY,AUDITOR OF STATE,,ROB SAND,DEM,1057.000000
2022,MONTGOMERY,AUDITOR OF STATE,,TODD HALBUR,REP,2406.000000
2022,MONTGOMERY,AUDITOR OF STATE,,WRITE IN,,0.000000
2022,MONTGOMERY,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,871.000000
2022,MONTGOMERY,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2602.000000
2022,MONTGOMERY,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,81.000000
2022,MONTGOMERY,GOVERNOR,,WRITE IN,,0.000000
2022,MONTGOMERY,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,887.000000
2022,MONTGOMERY,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2596.000000
2022,MONTGOMERY,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2022,MONTGOMERY,SECRETARY OF STATE,,JOEL MILLER,DEM,942.000000
2022,MONTGOMERY,SECRETARY OF STATE,,PAUL D PATE,REP,2546.000000
2022,MONTGOMERY,SECRETARY OF STATE,,WRITE IN,,0.000000
2022,MONTGOMERY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1168.000000
2022,MONTGOMERY,TREASURER OF STATE,,ROBY SMITH,REP,2298.000000
2022,MONTGOMERY,TREASURER OF STATE,,WRITE IN,,0.000000
2022,MONTGOMERY,U S SENATE,,CHUCK GRASSLEY,REP,2509.000000
2022,MONTGOMERY,U S SENATE,,MICHAEL FRANKEN,DEM,1004.000000
2022,MONTGOMERY,U S SENATE,,WRITE IN,,5.000000
2022,MUSCATINE,ATTORNEY GENERAL,,BRENNA BIRD,REP,7259.000000
2022,MUSCATINE,ATTORNEY GENERAL,,TOM MILLER,DEM,5841.000000
2022,MUSCATINE,ATTORNEY GENERAL,,WRITE IN,,11.000000
2022,MUSCATINE,AUDITOR OF STATE,,ROB SAND,DEM,5874.000000
2022,MUSCATINE,AUDITOR OF STATE,,TODD HALBUR,REP,7193.000000
2022,MUSCATINE,AUDITOR OF STATE,,WRITE IN,,7.000000
2022,MUSCATINE,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,4950.000000
2022,MUSCATINE,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,7902.000000
2022,MUSCATINE,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,371.000000
2022,MUSCATINE,GOVERNOR,,WRITE IN,,8.000000
2022,MUSCATINE,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,4815.000000
2022,MUSCATINE,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8206.000000
2022,MUSCATINE,SECRETARY OF AGRICULTURE,,WRITE IN,,9.000000
2022,MUSCATINE,SECRETARY OF STATE,,JOEL MILLER,DEM,5025.000000
2022,MUSCATINE,SECRETARY OF STATE,,PAUL D PATE,REP,8067.000000
2022,MUSCATINE,SECRETARY OF STATE,,WRITE IN,,8.000000
2022,MUSCATINE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5631.000000
2022,MUSCATINE,TREASURER OF STATE,,ROBY SMITH,REP,7429.000000
2022,MUSCATINE,TREASURER OF STATE,,WRITE IN,,8.000000
2022,MUSCATINE,U S SENATE,,CHUCK GRASSLEY,REP,7623.000000
2022,MUSCATINE,U S SENATE,,MICHAEL FRANKEN,DEM,5550.000000
2022,MUSCATINE,U S SENATE,,WRITE IN,,20.000000
2022,OBRIEN,ATTORNEY GENERAL,,BRENNA BIRD,REP,4010.000000
2022,OBRIEN,ATTORNEY GENERAL,,TOM MILLER,DEM,1277.000000
2022,OBRIEN,ATTORNEY GENERAL,,WRITE IN,,3.000000
2022,OBRIEN,AUDITOR OF STATE,,ROB SAND,DEM,1365.000000
2022,OBRIEN,AUDITOR OF STATE,,TODD HALBUR,REP,3883.000000
2022,OBRIEN,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,OBRIEN,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,776.000000
2022,OBRIEN,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,4541.000000
2022,OBRIEN,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,77.000000
2022,OBRIEN,GOVERNOR,,WRITE IN,,2.000000
2022,OBRIEN,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,724.000000
2022,OBRIEN,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,4581.000000
2022,OBRIEN,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2022,OBRIEN,SECRETARY OF STATE,,JOEL MILLER,DEM,932.000000
2022,OBRIEN,SECRETARY OF STATE,,PAUL D PATE,REP,4350.000000
2022,OBRIEN,SECRETARY OF STATE,,WRITE IN,,0.000000
2022,OBRIEN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1285.000000
2022,OBRIEN,TREASURER OF STATE,,ROBY SMITH,REP,3971.000000
2022,OBRIEN,TREASURER OF STATE,,WRITE IN,,2.000000
2022,OBRIEN,U S SENATE,,CHUCK GRASSLEY,REP,4361.000000
2022,OBRIEN,U S SENATE,,MICHAEL FRANKEN,DEM,972.000000
2022,OBRIEN,U S SENATE,,WRITE IN,,3.000000
2022,OSCEOLA,ATTORNEY GENERAL,,BRENNA BIRD,REP,1798.000000
2022,OSCEOLA,ATTORNEY GENERAL,,TOM MILLER,DEM,427.000000
2022,OSCEOLA,ATTORNEY GENERAL,,WRITE IN,,0.000000
2022,OSCEOLA,AUDITOR OF STATE,,ROB SAND,DEM,387.000000
2022,OSCEOLA,AUDITOR OF STATE,,TODD HALBUR,REP,1826.000000
2022,OSCEOLA,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,OSCEOLA,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,245.000000
2022,OSCEOLA,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2018.000000
2022,OSCEOLA,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,40.000000
2022,OSCEOLA,GOVERNOR,,WRITE IN,,2.000000
2022,OSCEOLA,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,249.000000
2022,OSCEOLA,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2020.000000
2022,OSCEOLA,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2022,OSCEOLA,SECRETARY OF STATE,,JOEL MILLER,DEM,330.000000
2022,OSCEOLA,SECRETARY OF STATE,,PAUL D PATE,REP,1917.000000
2022,OSCEOLA,SECRETARY OF STATE,,WRITE IN,,0.000000
2022,OSCEOLA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,447.000000
2022,OSCEOLA,TREASURER OF STATE,,ROBY SMITH,REP,1783.000000
2022,OSCEOLA,TREASURER OF STATE,,WRITE IN,,1.000000
2022,OSCEOLA,U S SENATE,,CHUCK GRASSLEY,REP,1923.000000
2022,OSCEOLA,U S SENATE,,MICHAEL FRANKEN,DEM,346.000000
2022,OSCEOLA,U S SENATE,,WRITE IN,,3.000000
2022,PAGE,ATTORNEY GENERAL,,BRENNA BIRD,REP,3585.000000
2022,PAGE,ATTORNEY GENERAL,,TOM MILLER,DEM,1502.000000
2022,PAGE,ATTORNEY GENERAL,,WRITE IN,,4.000000
2022,PAGE,AUDITOR OF STATE,,ROB SAND,DEM,1427.000000
2022,PAGE,AUDITOR OF STATE,,TODD HALBUR,REP,3614.000000
2022,PAGE,AUDITOR OF STATE,,WRITE IN,,4.000000
2022,PAGE,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1192.000000
2022,PAGE,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,3796.000000
2022,PAGE,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,113.000000
2022,PAGE,GOVERNOR,,WRITE IN,,2.000000
2022,PAGE,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1244.000000
2022,PAGE,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,3802.000000
2022,PAGE,SECRETARY OF AGRICULTURE,,WRITE IN,,6.000000
2022,PAGE,SECRETARY OF STATE,,JOEL MILLER,DEM,1292.000000
2022,PAGE,SECRETARY OF STATE,,PAUL D PATE,REP,3777.000000
2022,PAGE,SECRETARY OF STATE,,WRITE IN,,4.000000
2022,PAGE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1517.000000
2022,PAGE,TREASURER OF STATE,,ROBY SMITH,REP,3529.000000
2022,PAGE,TREASURER OF STATE,,WRITE IN,,4.000000
2022,PAGE,U S SENATE,,CHUCK GRASSLEY,REP,3707.000000
2022,PAGE,U S SENATE,,MICHAEL FRANKEN,DEM,1385.000000
2022,PAGE,U S SENATE,,WRITE IN,,12.000000
2022,PALO ALTO,ATTORNEY GENERAL,,BRENNA BIRD,REP,2338.000000
2022,PALO ALTO,ATTORNEY GENERAL,,TOM MILLER,DEM,1218.000000
2022,PALO ALTO,ATTORNEY GENERAL,,WRITE IN,,2.000000
2022,PALO ALTO,AUDITOR OF STATE,,ROB SAND,DEM,1175.000000
2022,PALO ALTO,AUDITOR OF STATE,,TODD HALBUR,REP,2365.000000
2022,PALO ALTO,AUDITOR OF STATE,,WRITE IN,,0.000000
2022,PALO ALTO,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,829.000000
2022,PALO ALTO,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2706.000000
2022,PALO ALTO,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,62.000000
2022,PALO ALTO,GOVERNOR,,WRITE IN,,5.000000
2022,PALO ALTO,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,570.000000
2022,PALO ALTO,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,3019.000000
2022,PALO ALTO,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2022,PALO ALTO,SECRETARY OF STATE,,JOEL MILLER,DEM,887.000000
2022,PALO ALTO,SECRETARY OF STATE,,PAUL D PATE,REP,2659.000000
2022,PALO ALTO,SECRETARY OF STATE,,WRITE IN,,0.000000
2022,PALO ALTO,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1256.000000
2022,PALO ALTO,TREASURER OF STATE,,ROBY SMITH,REP,2288.000000
2022,PALO ALTO,TREASURER OF STATE,,WRITE IN,,0.000000
2022,PALO ALTO,U S SENATE,,CHUCK GRASSLEY,REP,2586.000000
2022,PALO ALTO,U S SENATE,,MICHAEL FRANKEN,DEM,994.000000
2022,PALO ALTO,U S SENATE,,WRITE IN,,6.000000
2022,PLYMOUTH,ATTORNEY GENERAL,,BRENNA BIRD,REP,6891.000000
2022,PLYMOUTH,ATTORNEY GENERAL,,TOM MILLER,DEM,2658.000000
2022,PLYMOUTH,ATTORNEY GENERAL,,WRITE IN,,6.000000
2022,PLYMOUTH,AUDITOR OF STATE,,ROB SAND,DEM,2859.000000
2022,PLYMOUTH,AUDITOR OF STATE,,TODD HALBUR,REP,6663.000000
2022,PLYMOUTH,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,PLYMOUTH,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1643.000000
2022,PLYMOUTH,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,8027.000000
2022,PLYMOUTH,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,152.000000
2022,PLYMOUTH,GOVERNOR,,WRITE IN,,1.000000
2022,PLYMOUTH,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1651.000000
2022,PLYMOUTH,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,7952.000000
2022,PLYMOUTH,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2022,PLYMOUTH,SECRETARY OF STATE,,JOEL MILLER,DEM,1935.000000
2022,PLYMOUTH,SECRETARY OF STATE,,PAUL D PATE,REP,7668.000000
2022,PLYMOUTH,SECRETARY OF STATE,,WRITE IN,,3.000000
2022,PLYMOUTH,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,2576.000000
2022,PLYMOUTH,TREASURER OF STATE,,ROBY SMITH,REP,6935.000000
2022,PLYMOUTH,TREASURER OF STATE,,WRITE IN,,4.000000
2022,PLYMOUTH,U S SENATE,,CHUCK GRASSLEY,REP,7650.000000
2022,PLYMOUTH,U S SENATE,,MICHAEL FRANKEN,DEM,2053.000000
2022,PLYMOUTH,U S SENATE,,WRITE IN,,13.000000
2022,POCAHONTAS,ATTORNEY GENERAL,,BRENNA BIRD,REP,1866.000000
2022,POCAHONTAS,ATTORNEY GENERAL,,TOM MILLER,DEM,919.000000
2022,POCAHONTAS,ATTORNEY GENERAL,,WRITE IN,,3.000000
2022,POCAHONTAS,AUDITOR OF STATE,,ROB SAND,DEM,936.000000
2022,POCAHONTAS,AUDITOR OF STATE,,TODD HALBUR,REP,1836.000000
2022,POCAHONTAS,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,POCAHONTAS,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,532.000000
2022,POCAHONTAS,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2269.000000
2022,POCAHONTAS,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,59.000000
2022,POCAHONTAS,GOVERNOR,,WRITE IN,,0.000000
2022,POCAHONTAS,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,463.000000
2022,POCAHONTAS,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2334.000000
2022,POCAHONTAS,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2022,POCAHONTAS,SECRETARY OF STATE,,JOEL MILLER,DEM,557.000000
2022,POCAHONTAS,SECRETARY OF STATE,,PAUL D PATE,REP,2232.000000
2022,POCAHONTAS,SECRETARY OF STATE,,WRITE IN,,1.000000
2022,POCAHONTAS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,960.000000
2022,POCAHONTAS,TREASURER OF STATE,,ROBY SMITH,REP,1820.000000
2022,POCAHONTAS,TREASURER OF STATE,,WRITE IN,,2.000000
2022,POCAHONTAS,U S SENATE,,CHUCK GRASSLEY,REP,2158.000000
2022,POCAHONTAS,U S SENATE,,MICHAEL FRANKEN,DEM,658.000000
2022,POCAHONTAS,U S SENATE,,WRITE IN,,4.000000
2022,POLK,ATTORNEY GENERAL,,BRENNA BIRD,REP,71948.000000
2022,POLK,ATTORNEY GENERAL,,TOM MILLER,DEM,116525.000000
2022,POLK,ATTORNEY GENERAL,,WRITE IN,,180.000000
2022,POLK,AUDITOR OF STATE,,ROB SAND,DEM,118386.000000
2022,POLK,AUDITOR OF STATE,,TODD HALBUR,REP,68897.000000
2022,POLK,AUDITOR OF STATE,,WRITE IN,,242.000000
2022,POLK,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,100312.000000
2022,POLK,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,85542.000000
2022,POLK,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,4968.000000
2022,POLK,GOVERNOR,,WRITE IN,,177.000000
2022,POLK,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,96220.000000
2022,POLK,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,89579.000000
2022,POLK,SECRETARY OF AGRICULTURE,,WRITE IN,,199.000000
2022,POLK,SECRETARY OF STATE,,JOEL MILLER,DEM,95483.000000
2022,POLK,SECRETARY OF STATE,,PAUL D PATE,REP,92310.000000
2022,POLK,SECRETARY OF STATE,,WRITE IN,,183.000000
2022,POLK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,117605.000000
2022,POLK,TREASURER OF STATE,,ROBY SMITH,REP,70291.000000
2022,POLK,TREASURER OF STATE,,WRITE IN,,188.000000
2022,POLK,U S SENATE,,CHUCK GRASSLEY,REP,83279.000000
2022,POLK,U S SENATE,,MICHAEL FRANKEN,DEM,107478.000000
2022,POLK,U S SENATE,,WRITE IN,,377.000000
2022,POTTAWATTAMIE,ATTORNEY GENERAL,,BRENNA BIRD,REP,17230.000000
2022,POTTAWATTAMIE,ATTORNEY GENERAL,,TOM MILLER,DEM,11523.000000
2022,POTTAWATTAMIE,ATTORNEY GENERAL,,WRITE IN,,10.000000
2022,POTTAWATTAMIE,AUDITOR OF STATE,,ROB SAND,DEM,10947.000000
2022,POTTAWATTAMIE,AUDITOR OF STATE,,TODD HALBUR,REP,17575.000000
2022,POTTAWATTAMIE,AUDITOR OF STATE,,WRITE IN,,27.000000
2022,POTTAWATTAMIE,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,10318.000000
