county,score,source_page,url,text
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=2FABD19D45F0433B94A014EC15060022&dir=Objects,Publication of Election-2025 City School
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=3582016D587B47BC8473E5A72F1C00E2&dir=Objects,2026 Primary Election Public Test Publication and Notification
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=39D45FA1EE7548F29F9822DCBA2CCA50&dir=Objects,2026 Primary Election Abstract Signed
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=4AD90570D7DD44278B66987CECFD4F30&dir=Objects,SAMPLE BALLOTS- 2025 City-School Election
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=4B5D3FFBEFBC49378E8D8511549FB06B&dir=Objects,Provisional Ballots Cast 2025 City School Election
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=4FDA528F7B874E3ABDD581325F866BB4&dir=Objects,Unofficial results Madison County 2025 City School
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=77E929771D6A44F9927BE74634161E7&dir=Objects,2026 Primary Election Publication and Notice
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=8A8DE4772A4A4A0D9CA57804281904CF&dir=Objects,2025 City School Election Absentee Voting Hours
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=B84FA78BC35C452C8284FF059722FDD&dir=Objects,2026 Primary Election Canvass Summary Signed
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://cap.gmdsolutions.com/viewfile.aspx?id=F76E59DDD8F4480ABA11A5F530F282C3&dir=Objects,Re-testing of Election Equipment- 2025 City School Election
Madison,2,https://www.madisoncounty.iowa.gov,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,Election Info
Madison,2,https://www.madisoncounty.iowa.gov,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,
Madison,2,https://www.madisoncounty.iowa.gov,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,LEARN MORE
Madison,2,https://www.madisoncounty.iowa.gov,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,Election Information
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,
Madison,2,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,https://www.madisoncounty.iowa.gov/offices/auditor/elections/,Got it
Madison,1,https://www.madisoncounty.iowa.gov,https://cap.gmdsolutions.com/viewfile.aspx?id=BAE463563C3F4D7E9100B70028B5B37&dir=Objects,"2024 Madison County
Comprehensive Plan - Approved 12 NOV 2024"
Madison,1,https://www.madisoncounty.iowa.gov,https://www.madisoncounty.iowa.gov/offices/general-assistance/,General Assistance
Madison,1,https://www.madisoncounty.iowa.gov,https://www.madisoncounty.iowa.gov/offices/general-assistance/,Mental Health and Disability Services
Madison,1,https://www.madisoncounty.iowa.gov/offices/general-assistance/,https://www.madisoncounty.iowa.gov/offices/general-assistance/,
Madison,1,https://www.madisoncounty.iowa.gov/offices/general-assistance/,https://www.madisoncounty.iowa.gov/offices/general-assistance/,Got it
