block_id,population,vintage,source
190610012011010,31,2010,data\census\ia2010.sf1.zip
190610012011011,35,2010,data\census\ia2010.sf1.zip
190610012011012,62,2010,data\census\ia2010.sf1.zip
190610012011013,41,2010,data\census\ia2010.sf1.zip
190610012011014,32,2010,data\census\ia2010.sf1.zip
190610012011015,36,2010,data\census\ia2010.sf1.zip
190610012011016,36,2010,data\census\ia2010.sf1.zip
190610012011017,34,2010,data\census\ia2010.sf1.zip
190610012011018,34,2010,data\census\ia2010.sf1.zip
190610012011019,36,2010,data\census\ia2010.sf1.zip
190610012011020,85,2010,data\census\ia2010.sf1.zip
190610012011021,27,2010,data\census\ia2010.sf1.zip
190610012011022,22,2010,data\census\ia2010.sf1.zip
190610012011023,65,2010,data\census\ia2010.sf1.zip
190610012011024,136,2010,data\census\ia2010.sf1.zip
190610012012000,48,2010,data\census\ia2010.sf1.zip
190610012012001,80,2010,data\census\ia2010.sf1.zip
190610012012002,0,2010,data\census\ia2010.sf1.zip
190610012012003,71,2010,data\census\ia2010.sf1.zip
190610012012004,127,2010,data\census\ia2010.sf1.zip
190610012012005,67,2010,data\census\ia2010.sf1.zip
190610012012006,49,2010,data\census\ia2010.sf1.zip
190610012012007,254,2010,data\census\ia2010.sf1.zip
190610012012008,8,2010,data\census\ia2010.sf1.zip
190610012013000,91,2010,data\census\ia2010.sf1.zip
190610012013001,62,2010,data\census\ia2010.sf1.zip
190610012013002,9,2010,data\census\ia2010.sf1.zip
190610012013003,30,2010,data\census\ia2010.sf1.zip
190610012013004,79,2010,data\census\ia2010.sf1.zip
190610012013005,76,2010,data\census\ia2010.sf1.zip
190610012013006,43,2010,data\census\ia2010.sf1.zip
190610012013007,27,2010,data\census\ia2010.sf1.zip
190610012013008,22,2010,data\census\ia2010.sf1.zip
190610012013009,11,2010,data\census\ia2010.sf1.zip
190610012013010,45,2010,data\census\ia2010.sf1.zip
190610012013011,2,2010,data\census\ia2010.sf1.zip
190610012013012,44,2010,data\census\ia2010.sf1.zip
190610012013013,21,2010,data\census\ia2010.sf1.zip
190610012013014,49,2010,data\census\ia2010.sf1.zip
190610012013015,281,2010,data\census\ia2010.sf1.zip
190610012013016,60,2010,data\census\ia2010.sf1.zip
190610012013017,46,2010,data\census\ia2010.sf1.zip
190610012013018,116,2010,data\census\ia2010.sf1.zip
190610012013019,115,2010,data\census\ia2010.sf1.zip
190610012013020,16,2010,data\census\ia2010.sf1.zip
190610012013021,51,2010,data\census\ia2010.sf1.zip
190610012021000,0,2010,data\census\ia2010.sf1.zip
190610012021001,102,2010,data\census\ia2010.sf1.zip
190610012021002,86,2010,data\census\ia2010.sf1.zip
190610012021003,32,2010,data\census\ia2010.sf1.zip
190610012021004,0,2010,data\census\ia2010.sf1.zip
190610012021005,19,2010,data\census\ia2010.sf1.zip
190610012021006,128,2010,data\census\ia2010.sf1.zip
190610012021007,43,2010,data\census\ia2010.sf1.zip
190610012021008,18,2010,data\census\ia2010.sf1.zip
190610012021009,38,2010,data\census\ia2010.sf1.zip
190610012021010,29,2010,data\census\ia2010.sf1.zip
190610012021011,3,2010,data\census\ia2010.sf1.zip
190610012021012,0,2010,data\census\ia2010.sf1.zip
190610012021013,0,2010,data\census\ia2010.sf1.zip
190610012021014,148,2010,data\census\ia2010.sf1.zip
190610012021015,121,2010,data\census\ia2010.sf1.zip
190610012021016,0,2010,data\census\ia2010.sf1.zip
190610012021017,0,2010,data\census\ia2010.sf1.zip
190610012021018,2,2010,data\census\ia2010.sf1.zip
190610012021019,0,2010,data\census\ia2010.sf1.zip
190610012021020,1,2010,data\census\ia2010.sf1.zip
190610012021021,9,2010,data\census\ia2010.sf1.zip
190610012021022,0,2010,data\census\ia2010.sf1.zip
190610012022000,136,2010,data\census\ia2010.sf1.zip
190610012022001,338,2010,data\census\ia2010.sf1.zip
190610012022002,0,2010,data\census\ia2010.sf1.zip
190610012022003,0,2010,data\census\ia2010.sf1.zip
190610012022004,562,2010,data\census\ia2010.sf1.zip
190610012022005,110,2010,data\census\ia2010.sf1.zip
190610012041000,182,2010,data\census\ia2010.sf1.zip
190610012041001,88,2010,data\census\ia2010.sf1.zip
190610012041002,7,2010,data\census\ia2010.sf1.zip
190610012041003,74,2010,data\census\ia2010.sf1.zip
190610012041004,7,2010,data\census\ia2010.sf1.zip
190610012041012,15,2010,data\census\ia2010.sf1.zip
190610012041013,66,2010,data\census\ia2010.sf1.zip
190610012041014,82,2010,data\census\ia2010.sf1.zip
190610012042000,219,2010,data\census\ia2010.sf1.zip
190610012042001,103,2010,data\census\ia2010.sf1.zip
190610012042002,19,2010,data\census\ia2010.sf1.zip
190610012042003,312,2010,data\census\ia2010.sf1.zip
190610012042004,37,2010,data\census\ia2010.sf1.zip
190610012042005,125,2010,data\census\ia2010.sf1.zip
190610012042006,44,2010,data\census\ia2010.sf1.zip
190610012042007,32,2010,data\census\ia2010.sf1.zip
190610012042008,39,2010,data\census\ia2010.sf1.zip
190610012042009,43,2010,data\census\ia2010.sf1.zip
190610012042010,0,2010,data\census\ia2010.sf1.zip
190610012042011,0,2010,data\census\ia2010.sf1.zip
190610012042012,0,2010,data\census\ia2010.sf1.zip
190610012042013,0,2010,data\census\ia2010.sf1.zip
190610012042014,0,2010,data\census\ia2010.sf1.zip
190610012042015,0,2010,data\census\ia2010.sf1.zip
190610012042016,14,2010,data\census\ia2010.sf1.zip
190610012042017,0,2010,data\census\ia2010.sf1.zip
190610012042018,0,2010,data\census\ia2010.sf1.zip
190610012042019,33,2010,data\census\ia2010.sf1.zip
190610012051000,2,2010,data\census\ia2010.sf1.zip
190610012051001,197,2010,data\census\ia2010.sf1.zip
190610012051002,57,2010,data\census\ia2010.sf1.zip
190610012051003,73,2010,data\census\ia2010.sf1.zip
190610012051004,53,2010,data\census\ia2010.sf1.zip
190610012051005,67,2010,data\census\ia2010.sf1.zip
190610012051006,0,2010,data\census\ia2010.sf1.zip
190610012051007,0,2010,data\census\ia2010.sf1.zip
190610012051008,157,2010,data\census\ia2010.sf1.zip
190610012051009,175,2010,data\census\ia2010.sf1.zip
190610012051010,50,2010,data\census\ia2010.sf1.zip
190610012051011,61,2010,data\census\ia2010.sf1.zip
190610012051012,69,2010,data\census\ia2010.sf1.zip
190610012051013,54,2010,data\census\ia2010.sf1.zip
190610012051014,72,2010,data\census\ia2010.sf1.zip
190610012051015,28,2010,data\census\ia2010.sf1.zip
190610012051016,40,2010,data\census\ia2010.sf1.zip
190610012051017,32,2010,data\census\ia2010.sf1.zip
190610012051018,55,2010,data\census\ia2010.sf1.zip
190610012051019,30,2010,data\census\ia2010.sf1.zip
190610012051020,224,2010,data\census\ia2010.sf1.zip
190610012051021,41,2010,data\census\ia2010.sf1.zip
190610012051022,141,2010,data\census\ia2010.sf1.zip
190610012051023,37,2010,data\census\ia2010.sf1.zip
190610012051024,34,2010,data\census\ia2010.sf1.zip
190610012052000,711,2010,data\census\ia2010.sf1.zip
190610012052001,11,2010,data\census\ia2010.sf1.zip
190610012052002,216,2010,data\census\ia2010.sf1.zip
190610012052003,0,2010,data\census\ia2010.sf1.zip
190610012052004,63,2010,data\census\ia2010.sf1.zip
190610012052005,0,2010,data\census\ia2010.sf1.zip
190610012052006,0,2010,data\census\ia2010.sf1.zip
190610012052007,23,2010,data\census\ia2010.sf1.zip
190610012052008,65,2010,data\census\ia2010.sf1.zip
190610012052009,148,2010,data\census\ia2010.sf1.zip
190610012052010,0,2010,data\census\ia2010.sf1.zip
190610012052011,0,2010,data\census\ia2010.sf1.zip
190610012052012,14,2010,data\census\ia2010.sf1.zip
190610012052013,0,2010,data\census\ia2010.sf1.zip
190610012052014,0,2010,data\census\ia2010.sf1.zip
190610012052015,0,2010,data\census\ia2010.sf1.zip
190610012052016,0,2010,data\census\ia2010.sf1.zip
190610012052017,0,2010,data\census\ia2010.sf1.zip
190610012052018,0,2010,data\census\ia2010.sf1.zip
190610012052019,0,2010,data\census\ia2010.sf1.zip
190610012053000,150,2010,data\census\ia2010.sf1.zip
190610012053001,122,2010,data\census\ia2010.sf1.zip
190610012053002,141,2010,data\census\ia2010.sf1.zip
190610012053003,120,2010,data\census\ia2010.sf1.zip
190610012053004,38,2010,data\census\ia2010.sf1.zip
190610012053005,120,2010,data\census\ia2010.sf1.zip
190610012053006,71,2010,data\census\ia2010.sf1.zip
190610012053007,151,2010,data\census\ia2010.sf1.zip
190610012053008,86,2010,data\census\ia2010.sf1.zip
190610012053009,30,2010,data\census\ia2010.sf1.zip
190610012053010,43,2010,data\census\ia2010.sf1.zip
190610101011007,2,2010,data\census\ia2010.sf1.zip
190610101011008,0,2010,data\census\ia2010.sf1.zip
190610101011009,0,2010,data\census\ia2010.sf1.zip
190610101011010,0,2010,data\census\ia2010.sf1.zip
190610101011016,0,2010,data\census\ia2010.sf1.zip
190610101011017,0,2010,data\census\ia2010.sf1.zip
190610101011018,0,2010,data\census\ia2010.sf1.zip
190610101011026,0,2010,data\census\ia2010.sf1.zip
190610101012000,0,2010,data\census\ia2010.sf1.zip
190610101012002,20,2010,data\census\ia2010.sf1.zip
190610101012003,9,2010,data\census\ia2010.sf1.zip
190610101012004,623,2010,data\census\ia2010.sf1.zip
190610101012005,43,2010,data\census\ia2010.sf1.zip
190610101012006,100,2010,data\census\ia2010.sf1.zip
190610101012007,61,2010,data\census\ia2010.sf1.zip
190610101012008,0,2010,data\census\ia2010.sf1.zip
190610101012011,0,2010,data\census\ia2010.sf1.zip
190610101012012,15,2010,data\census\ia2010.sf1.zip
190610101012013,0,2010,data\census\ia2010.sf1.zip
190610101012014,24,2010,data\census\ia2010.sf1.zip
190610101012015,37,2010,data\census\ia2010.sf1.zip
190610101012016,0,2010,data\census\ia2010.sf1.zip
190610101012018,0,2010,data\census\ia2010.sf1.zip
190610101012019,4,2010,data\census\ia2010.sf1.zip
190610101012023,0,2010,data\census\ia2010.sf1.zip
190610101012024,0,2010,data\census\ia2010.sf1.zip
190610101031006,47,2010,data\census\ia2010.sf1.zip
190610101031010,26,2010,data\census\ia2010.sf1.zip
190610101031011,99,2010,data\census\ia2010.sf1.zip
190610101031012,548,2010,data\census\ia2010.sf1.zip
190610101031013,32,2010,data\census\ia2010.sf1.zip
190610101031014,27,2010,data\census\ia2010.sf1.zip
190610101031015,28,2010,data\census\ia2010.sf1.zip
190610101031016,0,2010,data\census\ia2010.sf1.zip
190610101031017,0,2010,data\census\ia2010.sf1.zip
190610101031018,0,2010,data\census\ia2010.sf1.zip
190610101031019,0,2010,data\census\ia2010.sf1.zip
190610101031020,0,2010,data\census\ia2010.sf1.zip
190610101032005,45,2010,data\census\ia2010.sf1.zip
190610101032006,9,2010,data\census\ia2010.sf1.zip
190610101032007,9,2010,data\census\ia2010.sf1.zip
190610101032008,20,2010,data\census\ia2010.sf1.zip
190610101032009,533,2010,data\census\ia2010.sf1.zip
190610101032010,39,2010,data\census\ia2010.sf1.zip
190610101032011,9,2010,data\census\ia2010.sf1.zip
190610101032012,31,2010,data\census\ia2010.sf1.zip
190610101032013,52,2010,data\census\ia2010.sf1.zip
190610101032014,31,2010,data\census\ia2010.sf1.zip
190610101032015,22,2010,data\census\ia2010.sf1.zip
190610101032016,36,2010,data\census\ia2010.sf1.zip
190610101032017,30,2010,data\census\ia2010.sf1.zip
190610101032018,54,2010,data\census\ia2010.sf1.zip
190610101032019,29,2010,data\census\ia2010.sf1.zip
190610101032020,18,2010,data\census\ia2010.sf1.zip
190610101032028,6,2010,data\census\ia2010.sf1.zip
190610101032029,5,2010,data\census\ia2010.sf1.zip
190610101041000,41,2010,data\census\ia2010.sf1.zip
190610101041001,16,2010,data\census\ia2010.sf1.zip
190610101041002,0,2010,data\census\ia2010.sf1.zip
190610101041003,8,2010,data\census\ia2010.sf1.zip
190610101041004,15,2010,data\census\ia2010.sf1.zip
190610101041006,0,2010,data\census\ia2010.sf1.zip
190610101041007,0,2010,data\census\ia2010.sf1.zip
190610101041008,11,2010,data\census\ia2010.sf1.zip
190610101041012,0,2010,data\census\ia2010.sf1.zip
190610101041013,71,2010,data\census\ia2010.sf1.zip
190610101041017,3,2010,data\census\ia2010.sf1.zip
190610101041020,25,2010,data\census\ia2010.sf1.zip
190610101041025,0,2010,data\census\ia2010.sf1.zip
190610101041026,0,2010,data\census\ia2010.sf1.zip
190610101041027,21,2010,data\census\ia2010.sf1.zip
190610101041029,0,2010,data\census\ia2010.sf1.zip
190610101041030,0,2010,data\census\ia2010.sf1.zip
190610101041031,0,2010,data\census\ia2010.sf1.zip
190610101041032,0,2010,data\census\ia2010.sf1.zip
190610101041033,0,2010,data\census\ia2010.sf1.zip
190610101041034,8,2010,data\census\ia2010.sf1.zip
190610101041035,0,2010,data\census\ia2010.sf1.zip
190610101041050,5,2010,data\census\ia2010.sf1.zip
190610101041051,0,2010,data\census\ia2010.sf1.zip
190610101041052,0,2010,data\census\ia2010.sf1.zip
190610101041058,12,2010,data\census\ia2010.sf1.zip
190610101041059,0,2010,data\census\ia2010.sf1.zip
190610101041065,0,2010,data\census\ia2010.sf1.zip
190610101041070,0,2010,data\census\ia2010.sf1.zip
190610101042021,7,2010,data\census\ia2010.sf1.zip
190610101042028,0,2010,data\census\ia2010.sf1.zip
190610101042038,17,2010,data\census\ia2010.sf1.zip
190610101042039,3,2010,data\census\ia2010.sf1.zip
190610101052006,5,2010,data\census\ia2010.sf1.zip
190610101052007,0,2010,data\census\ia2010.sf1.zip
190610101052012,0,2010,data\census\ia2010.sf1.zip
190610101052013,0,2010,data\census\ia2010.sf1.zip
190610101053000,0,2010,data\census\ia2010.sf1.zip
190610101053001,16,2010,data\census\ia2010.sf1.zip
190610101053002,0,2010,data\census\ia2010.sf1.zip
190610102011027,0,2010,data\census\ia2010.sf1.zip
190610102011028,20,2010,data\census\ia2010.sf1.zip
190610102011076,0,2010,data\census\ia2010.sf1.zip
190610102011120,0,2010,data\census\ia2010.sf1.zip
190610102011121,0,2010,data\census\ia2010.sf1.zip
190610102012048,4,2010,data\census\ia2010.sf1.zip
190610102012063,19,2010,data\census\ia2010.sf1.zip
190610102012066,3,2010,data\census\ia2010.sf1.zip
190610102012067,6,2010,data\census\ia2010.sf1.zip
190610102012068,4,2010,data\census\ia2010.sf1.zip
190610102012069,17,2010,data\census\ia2010.sf1.zip
190610102012071,7,2010,data\census\ia2010.sf1.zip
190610102012075,0,2010,data\census\ia2010.sf1.zip
190610102012076,0,2010,data\census\ia2010.sf1.zip
190610011026002,51,2010,data\census\ia2010.sf1.zip
190610011026003,4,2010,data\census\ia2010.sf1.zip
190610011026023,13,2010,data\census\ia2010.sf1.zip
190610011026024,0,2010,data\census\ia2010.sf1.zip
190610011026025,0,2010,data\census\ia2010.sf1.zip
190610012041005,123,2010,data\census\ia2010.sf1.zip
190610012041006,24,2010,data\census\ia2010.sf1.zip
190610012041007,199,2010,data\census\ia2010.sf1.zip
190610012041008,62,2010,data\census\ia2010.sf1.zip
190610012041009,37,2010,data\census\ia2010.sf1.zip
190610012041010,65,2010,data\census\ia2010.sf1.zip
190610012041011,71,2010,data\census\ia2010.sf1.zip
190610101041005,4,2010,data\census\ia2010.sf1.zip
190610101042017,32,2010,data\census\ia2010.sf1.zip
190610101042018,21,2010,data\census\ia2010.sf1.zip
190610101042019,866,2010,data\census\ia2010.sf1.zip
190610101042020,43,2010,data\census\ia2010.sf1.zip
190610101042022,13,2010,data\census\ia2010.sf1.zip
190610101042023,78,2010,data\census\ia2010.sf1.zip
190610101042024,67,2010,data\census\ia2010.sf1.zip
190610101042025,12,2010,data\census\ia2010.sf1.zip
190610101042026,32,2010,data\census\ia2010.sf1.zip
190610101042027,40,2010,data\census\ia2010.sf1.zip
190610101042029,58,2010,data\census\ia2010.sf1.zip
190610101042030,36,2010,data\census\ia2010.sf1.zip
190610101042031,110,2010,data\census\ia2010.sf1.zip
190610101042032,71,2010,data\census\ia2010.sf1.zip
190610101042033,159,2010,data\census\ia2010.sf1.zip
190610101042034,62,2010,data\census\ia2010.sf1.zip
190610101042035,19,2010,data\census\ia2010.sf1.zip
190610101042036,92,2010,data\census\ia2010.sf1.zip
190610101042037,182,2010,data\census\ia2010.sf1.zip
190610101042040,110,2010,data\census\ia2010.sf1.zip
190610101042041,0,2010,data\census\ia2010.sf1.zip
190610101042042,0,2010,data\census\ia2010.sf1.zip
190610101042043,27,2010,data\census\ia2010.sf1.zip
190610101042044,30,2010,data\census\ia2010.sf1.zip
190610101042045,96,2010,data\census\ia2010.sf1.zip
190610101042046,114,2010,data\census\ia2010.sf1.zip
190610101042047,22,2010,data\census\ia2010.sf1.zip
190610101042048,248,2010,data\census\ia2010.sf1.zip
190610101042049,128,2010,data\census\ia2010.sf1.zip
190610101042050,30,2010,data\census\ia2010.sf1.zip
190610101042051,94,2010,data\census\ia2010.sf1.zip
190610101042054,39,2010,data\census\ia2010.sf1.zip
190610011025001,18,2010,data\census\ia2010.sf1.zip
190610011025006,0,2010,data\census\ia2010.sf1.zip
190610011025011,3,2010,data\census\ia2010.sf1.zip
190610011025016,0,2010,data\census\ia2010.sf1.zip
190610011025017,6,2010,data\census\ia2010.sf1.zip
190610011025018,0,2010,data\census\ia2010.sf1.zip
190610011025019,0,2010,data\census\ia2010.sf1.zip
190610011025026,5,2010,data\census\ia2010.sf1.zip
190610101032024,0,2010,data\census\ia2010.sf1.zip
190610101032025,0,2010,data\census\ia2010.sf1.zip
190610101032026,0,2010,data\census\ia2010.sf1.zip
190610101032027,0,2010,data\census\ia2010.sf1.zip
190610101033017,0,2010,data\census\ia2010.sf1.zip
190610101042001,2,2010,data\census\ia2010.sf1.zip
190610008022012,8,2010,data\census\ia2010.sf1.zip
190610008023016,0,2010,data\census\ia2010.sf1.zip
190610008023017,17,2010,data\census\ia2010.sf1.zip
190610011025000,4,2010,data\census\ia2010.sf1.zip
190610011025002,0,2010,data\census\ia2010.sf1.zip
190610011025003,0,2010,data\census\ia2010.sf1.zip
190610011025004,0,2010,data\census\ia2010.sf1.zip
190610011025005,0,2010,data\census\ia2010.sf1.zip
190610011025007,250,2010,data\census\ia2010.sf1.zip
190610011025008,0,2010,data\census\ia2010.sf1.zip
190610011025009,0,2010,data\census\ia2010.sf1.zip
190610011025010,0,2010,data\census\ia2010.sf1.zip
190610011025012,470,2010,data\census\ia2010.sf1.zip
190610011025014,0,2010,data\census\ia2010.sf1.zip
190610011025015,15,2010,data\census\ia2010.sf1.zip
190610011025020,74,2010,data\census\ia2010.sf1.zip
190610011025023,0,2010,data\census\ia2010.sf1.zip
190610011025027,45,2010,data\census\ia2010.sf1.zip
190610011025028,24,2010,data\census\ia2010.sf1.zip
190610011026000,19,2010,data\census\ia2010.sf1.zip
190610011026001,424,2010,data\census\ia2010.sf1.zip
190610101031004,0,2010,data\census\ia2010.sf1.zip
190610101031005,0,2010,data\census\ia2010.sf1.zip
190610101031008,0,2010,data\census\ia2010.sf1.zip
190610101031009,0,2010,data\census\ia2010.sf1.zip
190610101032000,23,2010,data\census\ia2010.sf1.zip
190610101032001,173,2010,data\census\ia2010.sf1.zip
190610101032002,31,2010,data\census\ia2010.sf1.zip
190610101032003,26,2010,data\census\ia2010.sf1.zip
190610101032004,30,2010,data\census\ia2010.sf1.zip
190610101032021,0,2010,data\census\ia2010.sf1.zip
190610101032022,0,2010,data\census\ia2010.sf1.zip
190610101032023,0,2010,data\census\ia2010.sf1.zip
190610101033005,284,2010,data\census\ia2010.sf1.zip
190610101033006,31,2010,data\census\ia2010.sf1.zip
190610101033007,21,2010,data\census\ia2010.sf1.zip
190610101033008,14,2010,data\census\ia2010.sf1.zip
190610101033009,203,2010,data\census\ia2010.sf1.zip
190610101033010,6,2010,data\census\ia2010.sf1.zip
190610101033011,0,2010,data\census\ia2010.sf1.zip
190610101033012,20,2010,data\census\ia2010.sf1.zip
190610101033013,11,2010,data\census\ia2010.sf1.zip
190610101033014,78,2010,data\census\ia2010.sf1.zip
190610101033015,0,2010,data\census\ia2010.sf1.zip
190610101033016,0,2010,data\census\ia2010.sf1.zip
190610101041009,18,2010,data\census\ia2010.sf1.zip
190610101041010,0,2010,data\census\ia2010.sf1.zip
190610101041011,4,2010,data\census\ia2010.sf1.zip
190610101041014,0,2010,data\census\ia2010.sf1.zip
190610101041015,0,2010,data\census\ia2010.sf1.zip
190610101041016,3,2010,data\census\ia2010.sf1.zip
190610101041018,32,2010,data\census\ia2010.sf1.zip
190610101041019,50,2010,data\census\ia2010.sf1.zip
190610101041021,1,2010,data\census\ia2010.sf1.zip
190610101041022,2,2010,data\census\ia2010.sf1.zip
190610101041023,0,2010,data\census\ia2010.sf1.zip
190610101041024,2,2010,data\census\ia2010.sf1.zip
190610101041028,10,2010,data\census\ia2010.sf1.zip
190610101041062,12,2010,data\census\ia2010.sf1.zip
190610101041063,0,2010,data\census\ia2010.sf1.zip
190610101041064,0,2010,data\census\ia2010.sf1.zip
190610101041066,1,2010,data\census\ia2010.sf1.zip
190610101041067,0,2010,data\census\ia2010.sf1.zip
190610101041068,1,2010,data\census\ia2010.sf1.zip
190610101041069,0,2010,data\census\ia2010.sf1.zip
190610101042000,0,2010,data\census\ia2010.sf1.zip
190610101042002,96,2010,data\census\ia2010.sf1.zip
190610101042003,159,2010,data\census\ia2010.sf1.zip
190610101042004,0,2010,data\census\ia2010.sf1.zip
190610101042005,0,2010,data\census\ia2010.sf1.zip
190610101042006,0,2010,data\census\ia2010.sf1.zip
190610101042007,0,2010,data\census\ia2010.sf1.zip
190610101042008,3,2010,data\census\ia2010.sf1.zip
190610101042009,41,2010,data\census\ia2010.sf1.zip
190610101042010,0,2010,data\census\ia2010.sf1.zip
190610101042011,3,2010,data\census\ia2010.sf1.zip
190610101042012,0,2010,data\census\ia2010.sf1.zip
190610101042013,15,2010,data\census\ia2010.sf1.zip
190610101042014,8,2010,data\census\ia2010.sf1.zip
190610101042015,43,2010,data\census\ia2010.sf1.zip
190610101042016,4,2010,data\census\ia2010.sf1.zip
190610101042052,0,2010,data\census\ia2010.sf1.zip
190610101042053,158,2010,data\census\ia2010.sf1.zip
190610102021016,15,2010,data\census\ia2010.sf1.zip
190610102021025,0,2010,data\census\ia2010.sf1.zip
190610102021027,0,2010,data\census\ia2010.sf1.zip
190610102021028,5,2010,data\census\ia2010.sf1.zip
190610102021032,5,2010,data\census\ia2010.sf1.zip
190610102021033,0,2010,data\census\ia2010.sf1.zip
190610102021001,7,2010,data\census\ia2010.sf1.zip
190610102021002,0,2010,data\census\ia2010.sf1.zip
190610102021005,0,2010,data\census\ia2010.sf1.zip
190610102021006,4,2010,data\census\ia2010.sf1.zip
190610102021007,19,2010,data\census\ia2010.sf1.zip
190610102021008,16,2010,data\census\ia2010.sf1.zip
190610102021009,0,2010,data\census\ia2010.sf1.zip
190610102021010,23,2010,data\census\ia2010.sf1.zip
190610102021011,23,2010,data\census\ia2010.sf1.zip
190610102021012,14,2010,data\census\ia2010.sf1.zip
190610102021013,13,2010,data\census\ia2010.sf1.zip
190610102021014,18,2010,data\census\ia2010.sf1.zip
190610102021015,4,2010,data\census\ia2010.sf1.zip
190610102021017,44,2010,data\census\ia2010.sf1.zip
190610102021018,2,2010,data\census\ia2010.sf1.zip
190610102021019,18,2010,data\census\ia2010.sf1.zip
190610102021020,0,2010,data\census\ia2010.sf1.zip
190610102021021,75,2010,data\census\ia2010.sf1.zip
190610102021022,0,2010,data\census\ia2010.sf1.zip
190610102021023,1,2010,data\census\ia2010.sf1.zip
190610102021024,36,2010,data\census\ia2010.sf1.zip
190610102021026,0,2010,data\census\ia2010.sf1.zip
190610102021029,13,2010,data\census\ia2010.sf1.zip
190610102021030,8,2010,data\census\ia2010.sf1.zip
190610102021031,0,2010,data\census\ia2010.sf1.zip
190610102021034,0,2010,data\census\ia2010.sf1.zip
190610102021035,19,2010,data\census\ia2010.sf1.zip
190610102021036,5,2010,data\census\ia2010.sf1.zip
190610102021037,26,2010,data\census\ia2010.sf1.zip
190610102021038,8,2010,data\census\ia2010.sf1.zip
190610102021046,0,2010,data\census\ia2010.sf1.zip
190610102021047,0,2010,data\census\ia2010.sf1.zip
190610102021048,0,2010,data\census\ia2010.sf1.zip
190610102021049,0,2010,data\census\ia2010.sf1.zip
190610102021050,0,2010,data\census\ia2010.sf1.zip
190610102021051,4,2010,data\census\ia2010.sf1.zip
190610102021052,0,2010,data\census\ia2010.sf1.zip
190610102021053,0,2010,data\census\ia2010.sf1.zip
190610104001061,0,2010,data\census\ia2010.sf1.zip
190610104002000,16,2010,data\census\ia2010.sf1.zip
190610104002006,20,2010,data\census\ia2010.sf1.zip
190610104002007,0,2010,data\census\ia2010.sf1.zip
190610104002008,0,2010,data\census\ia2010.sf1.zip
190610104002058,16,2010,data\census\ia2010.sf1.zip
190610104002059,24,2010,data\census\ia2010.sf1.zip
190610106003040,4,2010,data\census\ia2010.sf1.zip
190610106003057,0,2010,data\census\ia2010.sf1.zip
190610106003058,0,2010,data\census\ia2010.sf1.zip
190610106003013,30,2010,data\census\ia2010.sf1.zip
190610106003015,4,2010,data\census\ia2010.sf1.zip
190610106003016,8,2010,data\census\ia2010.sf1.zip
190610106003017,13,2010,data\census\ia2010.sf1.zip
190610106003025,9,2010,data\census\ia2010.sf1.zip
190610106003068,4,2010,data\census\ia2010.sf1.zip
190610106003044,53,2010,data\census\ia2010.sf1.zip
190610106003045,3,2010,data\census\ia2010.sf1.zip
190610106003046,0,2010,data\census\ia2010.sf1.zip
190610106003047,3,2010,data\census\ia2010.sf1.zip
190610106003048,16,2010,data\census\ia2010.sf1.zip
190610106003049,40,2010,data\census\ia2010.sf1.zip
190610106003051,3,2010,data\census\ia2010.sf1.zip
190610106003052,41,2010,data\census\ia2010.sf1.zip
190610106003059,6,2010,data\census\ia2010.sf1.zip
190610106003060,0,2010,data\census\ia2010.sf1.zip
190610106003061,13,2010,data\census\ia2010.sf1.zip
190610106003062,2,2010,data\census\ia2010.sf1.zip
190610106001028,64,2010,data\census\ia2010.sf1.zip
190610106001031,15,2010,data\census\ia2010.sf1.zip
190610106002010,63,2010,data\census\ia2010.sf1.zip
190610106002011,24,2010,data\census\ia2010.sf1.zip
190610106002016,5,2010,data\census\ia2010.sf1.zip
190610102012000,5,2010,data\census\ia2010.sf1.zip
190610102012001,11,2010,data\census\ia2010.sf1.zip
190610102012002,2,2010,data\census\ia2010.sf1.zip
190610102012003,0,2010,data\census\ia2010.sf1.zip
190610102012004,7,2010,data\census\ia2010.sf1.zip
190610102012006,7,2010,data\census\ia2010.sf1.zip
190610102012012,2,2010,data\census\ia2010.sf1.zip
190610102012013,0,2010,data\census\ia2010.sf1.zip
190610106001001,0,2010,data\census\ia2010.sf1.zip
190610106001002,44,2010,data\census\ia2010.sf1.zip
190610106001003,0,2010,data\census\ia2010.sf1.zip
190610106001029,0,2010,data\census\ia2010.sf1.zip
190610106001030,8,2010,data\census\ia2010.sf1.zip
190610106001049,0,2010,data\census\ia2010.sf1.zip
190610106002000,0,2010,data\census\ia2010.sf1.zip
190610106002001,103,2010,data\census\ia2010.sf1.zip
190610106002002,0,2010,data\census\ia2010.sf1.zip
190610106002003,0,2010,data\census\ia2010.sf1.zip
190610106002004,2,2010,data\census\ia2010.sf1.zip
190610106002005,2,2010,data\census\ia2010.sf1.zip
190610106002006,2,2010,data\census\ia2010.sf1.zip
190610106002007,118,2010,data\census\ia2010.sf1.zip
190610106002008,24,2010,data\census\ia2010.sf1.zip
190610106002009,53,2010,data\census\ia2010.sf1.zip
190610106002012,0,2010,data\census\ia2010.sf1.zip
190610106002013,3,2010,data\census\ia2010.sf1.zip
190610106002014,54,2010,data\census\ia2010.sf1.zip
190610106002015,40,2010,data\census\ia2010.sf1.zip
190610106002019,40,2010,data\census\ia2010.sf1.zip
190610106002020,0,2010,data\census\ia2010.sf1.zip
