source_vtd,target_vtd,source_county_fips,target_county_fips,source_name,target_name,share,source_vintage,target_vintage,method
19003003015,19003003006,003,003,MERCER TWP Voting District,PRESCOTT TWP Voting District,0.000000255051,00,20,matrix_chain_00_10_20
19003003015,19003003013,003,003,MERCER TWP Voting District,MERCER TWP Voting District,0.999999744949,00,20,matrix_chain_00_10_20
19003003010,19003003005,003,003,GRANT TWP W/O LENOX Voting District,UNION TWP Voting District,0.000000432640,00,20,matrix_chain_00_10_20
19003003010,19003003013,003,003,GRANT TWP W/O LENOX Voting District,MERCER TWP Voting District,0.000000113187,00,20,matrix_chain_00_10_20
19003003010,19003003014,003,003,GRANT TWP W/O LENOX Voting District,GRANT TWP W/O LENOX Voting District,0.999974038202,00,20,matrix_chain_00_10_20
19003003010,19003003015,003,003,GRANT TWP W/O LENOX Voting District,LENOX IN ADAMS COUNTY Voting District,0.000025415972,00,20,matrix_chain_00_10_20
19003003013,19003003014,003,003,LENOX IN ADAMS COUNTY Voting District,GRANT TWP W/O LENOX Voting District,0.007438160955,00,20,matrix_chain_00_10_20
19003003013,19003003015,003,003,LENOX IN ADAMS COUNTY Voting District,LENOX IN ADAMS COUNTY Voting District,0.992561839045,00,20,matrix_chain_00_10_20
19005005002,19005005010,005,005,FAIRVIEW TWP Voting District,LAFAYETTE TWP Voting District,0.000000000096,00,20,matrix_chain_00_10_20
19005005002,19005005011,005,005,FAIRVIEW TWP Voting District,TAYLOR TWP Voting District,0.001962259169,00,20,matrix_chain_00_10_20
19005005002,19005005012,005,005,FAIRVIEW TWP Voting District,PAINT CREEK TWP Voting District,0.000000000000,00,20,matrix_chain_00_10_20
19005005002,19005005018,005,005,FAIRVIEW TWP Voting District,FRANKLIN TWP Voting District,0.000000000000,00,20,matrix_chain_00_10_20
19005005002,19005005019,005,005,FAIRVIEW TWP Voting District,LINTON TWP Voting District,0.000000049058,00,20,matrix_chain_00_10_20
19005005002,19005005020,005,005,FAIRVIEW TWP Voting District,FAIRVIEW TWP Voting District,0.998037330518,00,20,matrix_chain_00_10_20
19005005002,19043043005,005,043,FAIRVIEW TWP Voting District,MENDON TWP Voting District,0.000000361159,00,20,matrix_chain_00_10_20
19005005010,19005005012,005,005,LINTON TWP Voting District,PAINT CREEK TWP Voting District,0.000000310481,00,20,matrix_chain_00_10_20
19005005010,19005005018,005,005,LINTON TWP Voting District,FRANKLIN TWP Voting District,0.000000090642,00,20,matrix_chain_00_10_20
19005005010,19005005019,005,005,LINTON TWP Voting District,LINTON TWP Voting District,0.999997488282,00,20,matrix_chain_00_10_20
19005005010,19043043004,005,043,LINTON TWP Voting District,GIARD TWP Voting District,0.000002110594,00,20,matrix_chain_00_10_20
19005005003,19005005013,005,005,FRANKLIN TWP Voting District,JEFFERSON TWP W/O WAUKON Voting District,0.000000020030,00,20,matrix_chain_00_10_20
19005005003,19005005018,005,005,FRANKLIN TWP Voting District,FRANKLIN TWP Voting District,0.999999979970,00,20,matrix_chain_00_10_20
19005005001,19005005004,005,005,CENTER TWP Voting District,LANSING TWP Voting District,0.000000030533,00,20,matrix_chain_00_10_20
19005005001,19005005009,005,005,CENTER TWP Voting District,CENTER TWP Voting District,0.999999922254,00,20,matrix_chain_00_10_20
19005005001,19005005010,005,005,CENTER TWP Voting District,LAFAYETTE TWP Voting District,0.000000047212,00,20,matrix_chain_00_10_20
19005005014,19005005014,005,005,POST TWP W/O POSTVILLE Voting District,LUDLOW TWP PART W/O WAUKON Voting District,0.000000035274,00,20,matrix_chain_00_10_20
19005005014,19005005016,005,005,POST TWP W/O POSTVILLE Voting District,POST TWP W/O POSTVILLE Voting District,0.997203149357,00,20,matrix_chain_00_10_20
19005005014,19005005017,005,005,POST TWP W/O POSTVILLE Voting District,POSTVILLE IN ALLAMAKEE COUNTY Voting District,0.002796771455,00,20,matrix_chain_00_10_20
19005005014,19043043001,005,043,POST TWP W/O POSTVILLE Voting District,GRAND MEADOW TWP W/O POSTVILLE Voting District,0.000000018824,00,20,matrix_chain_00_10_20
19005005014,19191191023,005,191,POST TWP W/O POSTVILLE Voting District,BLOOMFIELD TWP Voting District,0.000000025089,00,20,matrix_chain_00_10_20
19005005015,19005005014,005,005,POSTVILLE IN ALLAMAKEE COUNTY Voting District,LUDLOW TWP PART W/O WAUKON Voting District,0.000000000032,00,20,matrix_chain_00_10_20
19005005015,19005005016,005,005,POSTVILLE IN ALLAMAKEE COUNTY Voting District,POST TWP W/O POSTVILLE Voting District,0.024997235783,00,20,matrix_chain_00_10_20
19005005015,19005005017,005,005,POSTVILLE IN ALLAMAKEE COUNTY Voting District,POSTVILLE IN ALLAMAKEE COUNTY Voting District,0.975002764145,00,20,matrix_chain_00_10_20
19005005015,19043043001,005,043,POSTVILLE IN ALLAMAKEE COUNTY Voting District,GRAND MEADOW TWP W/O POSTVILLE Voting District,0.000000000017,00,20,matrix_chain_00_10_20
19005005015,19191191023,005,191,POSTVILLE IN ALLAMAKEE COUNTY Voting District,BLOOMFIELD TWP Voting District,0.000000000023,00,20,matrix_chain_00_10_20
19005005007,19005005007,005,005,JEFFERSON TWP W/O WAUKON Voting District,UNION PRAIRIE TWP W/O WAUKON Voting District,0.000001359349,00,20,matrix_chain_00_10_20
19005005007,19005005008,005,005,JEFFERSON TWP W/O WAUKON Voting District,MAKEE TWP PART W/O WAUKON Voting District,0.000010288301,00,20,matrix_chain_00_10_20
19005005007,19005005013,005,005,JEFFERSON TWP W/O WAUKON Voting District,JEFFERSON TWP W/O WAUKON Voting District,0.998273383456,00,20,matrix_chain_00_10_20
19005005007,19005005014,005,005,JEFFERSON TWP W/O WAUKON Voting District,LUDLOW TWP PART W/O WAUKON Voting District,0.000001624351,00,20,matrix_chain_00_10_20
19005005007,19005005015,005,005,JEFFERSON TWP W/O WAUKON Voting District,WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,0.001713344542,00,20,matrix_chain_00_10_20
19005005021,19005005007,005,005,WAUKON WARD 2 W/MAKEE & LUDLOW TWP (PTS),UNION PRAIRIE TWP W/O WAUKON Voting District,0.004179593696,00,20,matrix_chain_00_10_20
19005005021,19005005008,005,005,WAUKON WARD 2 W/MAKEE & LUDLOW TWP (PTS),MAKEE TWP PART W/O WAUKON Voting District,0.031633466226,00,20,matrix_chain_00_10_20
19005005021,19005005013,005,005,WAUKON WARD 2 W/MAKEE & LUDLOW TWP (PTS),JEFFERSON TWP W/O WAUKON Voting District,0.019238241048,00,20,matrix_chain_00_10_20
19005005021,19005005014,005,005,WAUKON WARD 2 W/MAKEE & LUDLOW TWP (PTS),LUDLOW TWP PART W/O WAUKON Voting District,0.004364081265,00,20,matrix_chain_00_10_20
19005005021,19005005015,005,005,WAUKON WARD 2 W/MAKEE & LUDLOW TWP (PTS),WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,0.940584617766,00,20,matrix_chain_00_10_20
19005005020,19005005007,005,005,WAUKON WARD 1,UNION PRAIRIE TWP W/O WAUKON Voting District,0.004031310820,00,20,matrix_chain_00_10_20
19005005020,19005005008,005,005,WAUKON WARD 1,MAKEE TWP PART W/O WAUKON Voting District,0.069949925103,00,20,matrix_chain_00_10_20
19005005020,19005005013,005,005,WAUKON WARD 1,JEFFERSON TWP W/O WAUKON Voting District,0.014517305253,00,20,matrix_chain_00_10_20
19005005020,19005005014,005,005,WAUKON WARD 1,LUDLOW TWP PART W/O WAUKON Voting District,0.004209252343,00,20,matrix_chain_00_10_20
19005005020,19005005015,005,005,WAUKON WARD 1,WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,0.907292206480,00,20,matrix_chain_00_10_20
19005005011,19005005014,005,005,LUDLOW TWP (PT) W/O WAUKON Voting District,LUDLOW TWP PART W/O WAUKON Voting District,0.999656892548,00,20,matrix_chain_00_10_20
19005005011,19005005015,005,005,LUDLOW TWP (PT) W/O WAUKON Voting District,WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,0.000342787996,00,20,matrix_chain_00_10_20
19005005011,19191191014,005,191,LUDLOW TWP (PT) W/O WAUKON Voting District,FRANKVILLE TWP Voting District,0.000000319455,00,20,matrix_chain_00_10_20
19005005011,19191191015,005,191,LUDLOW TWP (PT) W/O WAUKON Voting District,SPRINGFIELD TWP Voting District,0.000000000000,00,20,matrix_chain_00_10_20
19005005013,19005005012,005,005,PAINT CREEK TWP Voting District,PAINT CREEK TWP Voting District,1.000000000000,00,20,matrix_chain_00_10_20
19005005018,19005005007,005,005,UNION PRAIRIE TWP W/O WAUKON Voting District,UNION PRAIRIE TWP W/O WAUKON Voting District,0.998552448276,00,20,matrix_chain_00_10_20
19005005018,19005005008,005,005,UNION PRAIRIE TWP W/O WAUKON Voting District,MAKEE TWP PART W/O WAUKON Voting District,0.000017084791,00,20,matrix_chain_00_10_20
19005005018,19005005013,005,005,UNION PRAIRIE TWP W/O WAUKON Voting District,JEFFERSON TWP W/O WAUKON Voting District,0.000008128992,00,20,matrix_chain_00_10_20
19005005018,19005005014,005,005,UNION PRAIRIE TWP W/O WAUKON Voting District,LUDLOW TWP PART W/O WAUKON Voting District,0.000002356979,00,20,matrix_chain_00_10_20
19005005018,19005005015,005,005,UNION PRAIRIE TWP W/O WAUKON Voting District,WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,0.001419980963,00,20,matrix_chain_00_10_20
19005005012,19005005004,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,LANSING TWP Voting District,0.000000000000,00,20,matrix_chain_00_10_20
19005005012,19005005007,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,UNION PRAIRIE TWP W/O WAUKON Voting District,0.000002608450,00,20,matrix_chain_00_10_20
19005005012,19005005008,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,MAKEE TWP PART W/O WAUKON Voting District,0.997294975537,00,20,matrix_chain_00_10_20
19005005012,19005005009,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,CENTER TWP Voting District,0.000000077675,00,20,matrix_chain_00_10_20
19005005012,19005005013,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,JEFFERSON TWP W/O WAUKON Voting District,0.000009393389,00,20,matrix_chain_00_10_20
19005005012,19005005014,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,LUDLOW TWP PART W/O WAUKON Voting District,0.000002723587,00,20,matrix_chain_00_10_20
19005005012,19005005015,005,005,MAKEE TWP (PT.) W/O WAUKON Voting District,WAUKON W/LUDLOW TWP & MAKEE TWP PARTS Voting District,0.002690221362,00,20,matrix_chain_00_10_20
19005005009,19005005003,005,005,LANSING TWP Voting District,IOWA TWP Voting District,0.000000783383,00,20,matrix_chain_00_10_20
19005005009,19005005004,005,005,LANSING TWP Voting District,LANSING TWP Voting District,0.999999134352,00,20,matrix_chain_00_10_20
19005005009,19005005005,005,005,LANSING TWP Voting District,FRENCH CREEK TWP Voting District,0.000000040618,00,20,matrix_chain_00_10_20
19005005009,19005005009,005,005,LANSING TWP Voting District,CENTER TWP Voting District,0.000000000000,00,20,matrix_chain_00_10_20
19005005009,19005005010,005,005,LANSING TWP Voting District,LAFAYETTE TWP Voting District,0.000000041648,00,20,matrix_chain_00_10_20
19005005008,19005005009,005,005,LAFAYETTE TWP Voting District,CENTER TWP Voting District,0.000000087045,00,20,matrix_chain_00_10_20
19005005008,19005005010,005,005,LAFAYETTE TWP Voting District,LAFAYETTE TWP Voting District,0.999999912955,00,20,matrix_chain_00_10_20
19005005016,19005005010,005,005,TAYLOR TWP Voting District,LAFAYETTE TWP Voting District,0.000000048903,00,20,matrix_chain_00_10_20
19005005016,19005005011,005,005,TAYLOR TWP Voting District,TAYLOR TWP Voting District,0.999999951097,00,20,matrix_chain_00_10_20
19005005004,19005005002,005,005,FRENCH CREEK TWP Voting District,UNION CITY TWP Voting District,0.000000019817,00,20,matrix_chain_00_10_20
19005005004,19005005005,005,005,FRENCH CREEK TWP Voting District,FRENCH CREEK TWP Voting District,0.999999297518,00,20,matrix_chain_00_10_20
19005005004,19005005008,005,005,FRENCH CREEK TWP Voting District,MAKEE TWP PART W/O WAUKON Voting District,0.000000681229,00,20,matrix_chain_00_10_20
