source_precinct_id,source_county,source_precinct,source_precinct_aliases,source_population,target_vtd,share,method
BLACK HAWK - EVANSDALE2,Black Hawk,EVANSDALE2,Evansdale 2|J200|Evansdale Ward 2|J200 COMMUNITY RESPONSE CENTER,1176.000000,19013013060,0.000067827217,population_weighted_block_intersection
BLACK HAWK - EVANSDALE2,Black Hawk,EVANSDALE2,Evansdale 2|J200|Evansdale Ward 2|J200 COMMUNITY RESPONSE CENTER,1176.000000,19013013062,0.003747430023,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013009,0.000830673545,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013010,0.006007586443,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013015,0.000000014744,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013037,0.002581708801,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013038,0.986764733610,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013048,0.000000025617,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013060,0.000067827217,population_weighted_block_intersection
BLACK HAWK - EVANSDALE3,Black Hawk,EVANSDALE3,Evansdale 3|J300|Evansdale Ward 3|J300 PRINCE OF PEACE CHURCH,1189.000000,19013013062,0.003747430023,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013009,0.000830673548,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013010,0.006007586443,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013015,0.000000014744,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013037,0.002581708815,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013038,0.986764733593,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013048,0.000000025617,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013060,0.000067827217,population_weighted_block_intersection
BLACK HAWK - EVANSDALE4,Black Hawk,EVANSDALE4,Evansdale 4|J400|Evansdale Ward 4|J400 COMMUNITY RESPONSE CENTER,1195.000000,19013013062,0.003747430023,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013004,0.000388638160,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013022,0.000029251773,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013034,0.000741766758,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013039,0.000000012802,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013051,0.998781766805,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013052,0.000058112693,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013054,0.000000000006,population_weighted_block_intersection
BLACK HAWK - W3P1,Black Hawk,W3P1,Waterloo ward 3 precinct 1|W301|Precinct W301|W301 RIVER'S EDGE CHRISTIAN CHURCH,2042.000000,19013013055,0.000000451002,population_weighted_block_intersection
BLACK HAWK - W3P2,Black Hawk,W3P2,"Waterloo ward 3 precinct 2|W302|Precinct W302|W302 BARRETT FORUM, (ALLEN COLLEGE)",2047.999948,19013013004,0.000251943129,population_weighted_block_intersection
BLACK HAWK - W3P2,Black Hawk,W3P2,"Waterloo ward 3 precinct 2|W302|Precinct W302|W302 BARRETT FORUM, (ALLEN COLLEGE)",2047.999948,19013013009,0.000809564074,population_weighted_block_intersection
BLACK HAWK - W3P2,Black Hawk,W3P2,"Waterloo ward 3 precinct 2|W302|Precinct W302|W302 BARRETT FORUM, (ALLEN COLLEGE)",2047.999948,19013013052,0.998938492797,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013004,0.000000000007,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013009,0.000000000023,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013052,0.000000473764,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013053,0.995999103587,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013054,0.000002442666,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013057,0.003925593314,population_weighted_block_intersection
BLACK HAWK - W3P3,Black Hawk,W3P3,Waterloo ward 3 precinct 3|W303|Precinct W303|W303 ST PAUL UNITED METHODIST CHURCH,1875.000052,19013013058,0.000072386639,population_weighted_block_intersection
BLACK HAWK - W3P4,Black Hawk,W3P4,Waterloo ward 3 precinct 4|W304|Precinct W304|W304 NEW HOPE MISSIONARY BAPTIST CHURCH,2069.000000,19013013051,0.002239353151,population_weighted_block_intersection
BLACK HAWK - W3P4,Black Hawk,W3P4,Waterloo ward 3 precinct 4|W304|Precinct W304|W304 NEW HOPE MISSIONARY BAPTIST CHURCH,2069.000000,19013013053,0.000000000006,population_weighted_block_intersection
BLACK HAWK - W3P4,Black Hawk,W3P4,Waterloo ward 3 precinct 4|W304|Precinct W304|W304 NEW HOPE MISSIONARY BAPTIST CHURCH,2069.000000,19013013054,0.967590335164,population_weighted_block_intersection
BLACK HAWK - W3P4,Black Hawk,W3P4,Waterloo ward 3 precinct 4|W304|Precinct W304|W304 NEW HOPE MISSIONARY BAPTIST CHURCH,2069.000000,19013013058,0.030170311679,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113016,0.003242581562,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113107,0.001046681946,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113115,0.000034994202,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113151,0.001242758092,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113153,0.365965815258,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113154,0.307921878984,population_weighted_block_intersection
LINN - MARION4,Linn,MARION4,Marion 4|MR04|Marion 04|MR04-MARION SCHOOL ADMIN BLDG,2224.999998,19113113159,0.320545289955,population_weighted_block_intersection
LINN - MARION5,Linn,MARION5,Marion 5|MR05|Marion 05|MR05-LUTHERAN CHURCH OF THE RESURRECTION,2162.000000,19113113015,0.012242044956,population_weighted_block_intersection
LINN - MARION5,Linn,MARION5,Marion 5|MR05|Marion 05|MR05-LUTHERAN CHURCH OF THE RESURRECTION,2162.000000,19113113155,0.828902727707,population_weighted_block_intersection
LINN - MARION5,Linn,MARION5,Marion 5|MR05|Marion 05|MR05-LUTHERAN CHURCH OF THE RESURRECTION,2162.000000,19113113156,0.116273893399,population_weighted_block_intersection
LINN - MARION5,Linn,MARION5,Marion 5|MR05|Marion 05|MR05-LUTHERAN CHURCH OF THE RESURRECTION,2162.000000,19113113157,0.039981746084,population_weighted_block_intersection
LINN - MARION5,Linn,MARION5,Marion 5|MR05|Marion 05|MR05-LUTHERAN CHURCH OF THE RESURRECTION,2162.000000,19113113161,0.002599587854,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113015,0.003524006459,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113151,0.004785647930,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113155,0.238608710954,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113156,0.398460272626,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113157,0.199627423405,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113158,0.000000078571,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113159,0.106634202631,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113160,0.047611134684,population_weighted_block_intersection
LINN - MARION6,Linn,MARION6,Marion 6|MR06|Marion 06|MR06-FIRST BAPTIST CHURCH OF MARION,3394.000000,19113113161,0.000748522741,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113015,0.001622018025,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113155,0.109643598877,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113156,0.191246661316,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113157,0.353943319090,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113158,0.226234024387,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113160,0.116966530380,population_weighted_block_intersection
LINN - MARION7,Linn,MARION7,Marion 7|MR07|Marion 07|MR07-ST. PAUL'S LUTHERAN CHURCH,3198.000000,19113113161,0.000343847924,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113013,0.000000009147,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113015,0.008697950839,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113016,0.001358558875,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113020,0.000000001917,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113103,0.000000000733,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113104,0.000000000380,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113155,0.000004945322,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113156,0.002902384777,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113157,0.162375988109,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113158,0.334261265664,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113159,0.000000037584,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113160,0.490398767289,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113161,0.000000018311,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113162,0.000000000465,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113163,0.000000052720,population_weighted_block_intersection
LINN - MARION8,Linn,MARION8,Marion 8|MR08|Marion 08|MR08-SQUAW CREEK BAPTIST CHURCH,2918.018088,19113113164,0.000000017869,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113016,0.004071944238,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113151,0.092652349951,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113153,0.000000375087,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113154,0.336700119421,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113156,0.085177423422,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113159,0.462636009793,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113160,0.018761691808,population_weighted_block_intersection
LINN - MARION9,Linn,MARION9,Marion 9|MR09|Marion 09|MR09-ASCENSION CHURCH,2875.000000,19113113161,0.000000086279,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113015,0.009918131798,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113016,0.001550457848,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113151,0.001789629513,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113155,0.000003109002,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113156,0.078241462156,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113157,0.102145624523,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113158,0.254077511656,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113159,0.039876715575,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113160,0.512397282030,population_weighted_block_intersection
LINN - MARION10,Linn,MARION10,Marion 10|MR10|MR10-MARION FIRE DEPT HQ,2855.000000,19113113161,0.000000075898,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113006,0.000000000118,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113011,0.012496703027,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113012,0.000000000038,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113013,0.963309331190,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113014,0.008987567526,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113015,0.011116519570,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113020,0.000001693260,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113102,0.003456218228,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113103,0.000481131597,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113104,0.000000335930,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113155,0.000002729434,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113158,0.000015191135,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113160,0.000053623264,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113161,0.000016178223,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113162,0.000000411192,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113163,0.000046579037,population_weighted_block_intersection
LINN - ROBINS,Linn,ROBINS,Robins|ROB|ROB-ROBINS COMMUNITY CENTER,3104.000000,19113113164,0.000015787230,population_weighted_block_intersection
LINN - HIAWATHA3,Linn,HIAWATHA3,Hiawatha 3|HIA03|Hiawatha 03|HIA03-HIAWATHA CITY HALL - MULTIPURPOSE ROOM,958.000000,19113113011,0.001210143072,population_weighted_block_intersection
LINN - HIAWATHA3,Linn,HIAWATHA3,Hiawatha 3|HIA03|Hiawatha 03|HIA03-HIAWATHA CITY HALL - MULTIPURPOSE ROOM,958.000000,19113113013,0.005049484373,population_weighted_block_intersection
LINN - HIAWATHA3,Linn,HIAWATHA3,Hiawatha 3|HIA03|Hiawatha 03|HIA03-HIAWATHA CITY HALL - MULTIPURPOSE ROOM,958.000000,19113113014,0.987957341761,population_weighted_block_intersection
LINN - HIAWATHA3,Linn,HIAWATHA3,Hiawatha 3|HIA03|Hiawatha 03|HIA03-HIAWATHA CITY HALL - MULTIPURPOSE ROOM,958.000000,19113113101,0.003015802309,population_weighted_block_intersection
LINN - HIAWATHA3,Linn,HIAWATHA3,Hiawatha 3|HIA03|Hiawatha 03|HIA03-HIAWATHA CITY HALL - MULTIPURPOSE ROOM,958.000000,19113113102,0.002767228484,population_weighted_block_intersection
LINN - HIAWATHA1,Linn,HIAWATHA1,Hiawatha 1|HIA01|Hiawatha 01|HIA01-HOPE UNITED CHURCH OF CHRIST,3089.000000,19113113011,0.001210143072,population_weighted_block_intersection
LINN - HIAWATHA1,Linn,HIAWATHA1,Hiawatha 1|HIA01|Hiawatha 01|HIA01-HOPE UNITED CHURCH OF CHRIST,3089.000000,19113113013,0.005049484373,population_weighted_block_intersection
LINN - HIAWATHA1,Linn,HIAWATHA1,Hiawatha 1|HIA01|Hiawatha 01|HIA01-HOPE UNITED CHURCH OF CHRIST,3089.000000,19113113014,0.987957341761,population_weighted_block_intersection
LINN - HIAWATHA1,Linn,HIAWATHA1,Hiawatha 1|HIA01|Hiawatha 01|HIA01-HOPE UNITED CHURCH OF CHRIST,3089.000000,19113113101,0.003015802310,population_weighted_block_intersection
LINN - HIAWATHA1,Linn,HIAWATHA1,Hiawatha 1|HIA01|Hiawatha 01|HIA01-HOPE UNITED CHURCH OF CHRIST,3089.000000,19113113102,0.002767228484,population_weighted_block_intersection
IOWA - DAYTON,Iowa,DAYTON,Dayton - English 1|DA|Dayton English 1|MILLERSBURG CITY HALL,583.999767,19095095013,0.000000119783,population_weighted_block_intersection
IOWA - DAYTON,Iowa,DAYTON,Dayton - English 1|DA|Dayton English 1|MILLERSBURG CITY HALL,583.999767,19095095019,0.652718685422,population_weighted_block_intersection
IOWA - DAYTON,Iowa,DAYTON,Dayton - English 1|DA|Dayton English 1|MILLERSBURG CITY HALL,583.999767,19095095020,0.001390796008,population_weighted_block_intersection
IOWA - DAYTON,Iowa,DAYTON,Dayton - English 1|DA|Dayton English 1|MILLERSBURG CITY HALL,583.999767,19095095021,0.345890398787,population_weighted_block_intersection
IOWA - ENGLISH2,Iowa,ENGLISH2,English 2|EN|NORTH ENGLISH FIRE STATION,1229.878944,19095095019,0.201337634456,population_weighted_block_intersection
IOWA - ENGLISH2,Iowa,ENGLISH2,English 2|EN|NORTH ENGLISH FIRE STATION,1229.878944,19095095020,0.798662365544,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095001,0.000000010148,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095008,0.000004682145,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095009,0.143388783783,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095010,0.000004255591,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095012,0.648376002079,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095013,0.208226240851,population_weighted_block_intersection
IOWA - HARTFORD2,Iowa,HARTFORD2,Hartford 2 - Lincoln|HL|Hartford 2 Lincoln|VICTOR PUBLIC LIBRARY,1166.999644,19095095021,0.000000025402,population_weighted_block_intersection
IOWA - HARTFORD1,Iowa,HARTFORD1,Hartford 1 - Sumner|HS|Hartford 1 Sumner|IA CO SECONDARY ROAD SHOP,731.000000,19095095001,0.000000013537,population_weighted_block_intersection
IOWA - HARTFORD1,Iowa,HARTFORD1,Hartford 1 - Sumner|HS|Hartford 1 Sumner|IA CO SECONDARY ROAD SHOP,731.000000,19095095002,0.000000044373,population_weighted_block_intersection
IOWA - HARTFORD1,Iowa,HARTFORD1,Hartford 1 - Sumner|HS|Hartford 1 Sumner|IA CO SECONDARY ROAD SHOP,731.000000,19095095008,0.462819407094,population_weighted_block_intersection
IOWA - HARTFORD1,Iowa,HARTFORD1,Hartford 1 - Sumner|HS|Hartford 1 Sumner|IA CO SECONDARY ROAD SHOP,731.000000,19095095009,0.174317107659,population_weighted_block_intersection
IOWA - HARTFORD1,Iowa,HARTFORD1,Hartford 1 - Sumner|HS|Hartford 1 Sumner|IA CO SECONDARY ROAD SHOP,731.000000,19095095010,0.362861751165,population_weighted_block_intersection
IOWA - HARTFORD1,Iowa,HARTFORD1,Hartford 1 - Sumner|HS|Hartford 1 Sumner|IA CO SECONDARY ROAD SHOP,731.000000,19095095012,0.000001643201,population_weighted_block_intersection
