year,plan2_district,office,district,candidate,party,votes
2020,3,U S SENATE,,WRITE IN,,17.211873
2020,30,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,13.485660
2020,30,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,32.743138
2020,30,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,15955.123272
2020,30,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,51.322918
2020,30,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,245.912615
2020,30,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,12960.616700
2020,30,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,66.504502
2020,30,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,6.000000
2020,30,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,44.000000
2020,30,PRESIDENT,,WRITE IN,,65.646440
2020,30,U S SENATE,,JONI ERNST,REP,14423.760425
2020,30,U S SENATE,,RICK STEWART,LIB,565.032399
2020,30,U S SENATE,,SUZANNE HERZOG,,273.245132
2020,30,U S SENATE,,THERESA GREENFIELD,DEM,13831.784134
2020,30,U S SENATE,,WRITE IN,,23.065741
2020,31,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,0.074552
2020,31,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,0.043396
2020,31,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,26.709212
2020,31,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,0.112641
2020,31,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,0.340349
2020,31,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,20.776101
2020,31,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,0.011182
2020,31,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,0.040469
2020,31,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,0.008639
2020,31,PRESIDENT,,WRITE IN,,0.165802
2020,31,U S SENATE,,JONI ERNST,REP,26.452000
2020,31,U S SENATE,,RICK STEWART,LIB,0.896658
2020,31,U S SENATE,,SUZANNE HERZOG,,0.362556
2020,31,U S SENATE,,THERESA GREENFIELD,DEM,20.416218
2020,31,U S SENATE,,WRITE IN,,0.038199
2020,32,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,11.000000
2020,32,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,41.000000
2020,32,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,20550.373126
2020,32,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,55.078558
2020,32,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,296.078557
2020,32,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,13388.938004
2020,32,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,48.999996
2020,32,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GFH,0.000000
2020,32,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,14.000001
2020,32,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,17.015715
2020,32,PRESIDENT,,WRITE IN,,55.999996
2020,32,U S SENATE,,JONI ERNST,REP,19441.263270
2020,32,U S SENATE,,RICK STEWART,LIB,659.125661
2020,32,U S SENATE,,SUZANNE HERZOG,,331.047140
2020,32,U S SENATE,,THERESA GREENFIELD,DEM,13730.890781
2020,32,U S SENATE,,WRITE IN,,13.000000
2020,33,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,3.000000
2020,33,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,12.006423
2020,33,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,6573.741352
2020,33,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,15.007820
2020,33,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,118.061469
2020,33,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,4214.126374
2020,33,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,20.003347
2020,33,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GFH,0.000000
2020,33,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,5.001843
2020,33,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,7.000000
2020,33,PRESIDENT,,WRITE IN,,24.003635
2020,33,U S SENATE,,JONI ERNST,REP,6321.689109
2020,33,U S SENATE,,RICK STEWART,LIB,273.073861
2020,33,U S SENATE,,SUZANNE HERZOG,,68.028478
2020,33,U S SENATE,,THERESA GREENFIELD,DEM,4238.133402
2020,33,U S SENATE,,WRITE IN,,4.001843
2020,34,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,10.998555
2020,34,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,53.415259
2020,34,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,20236.833905
2020,34,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,63.337305
2020,34,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,302.334086
2020,34,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,11870.071411
2020,34,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,59.666826
2020,34,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GFH,6.999583
2020,34,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,10.995719
2020,34,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,32.978223
2020,34,PRESIDENT,,WRITE IN,,66.829901
2020,34,U S SENATE,,JONI ERNST,REP,19319.803898
2020,34,U S SENATE,,RICK STEWART,LIB,705.498184
2020,34,U S SENATE,,SUZANNE HERZOG,,278.262296
2020,34,U S SENATE,,THERESA GREENFIELD,DEM,12155.733498
2020,34,U S SENATE,,WRITE IN,,13.999678
2020,35,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,8.998448
2020,35,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,42.694873
2020,35,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,16943.121669
2020,35,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,55.086199
2020,35,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,378.575730
2020,35,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,12958.157427
2020,35,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,56.691965
2020,35,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,10.000248
2020,35,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,7.847830
2020,35,PRESIDENT,,WRITE IN,,61.933513
2020,35,U S SENATE,,JONI ERNST,REP,16051.594051
2020,35,U S SENATE,,RICK STEWART,LIB,752.072845
2020,35,U S SENATE,,SUZANNE HERZOG,,239.410438
2020,35,U S SENATE,,THERESA GREENFIELD,DEM,13081.007813
2020,35,U S SENATE,,WRITE IN,,18.848182
2020,37,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,9.521370
2020,37,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,41.819242
2020,37,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,15308.475400
2020,37,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,84.054593
2020,37,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,579.807677
2020,37,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,20183.877544
2020,37,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,63.789403
2020,37,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,8.034043
2020,37,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,13.521949
2020,37,PRESIDENT,,WRITE IN,,121.178006
2020,37,U S SENATE,,JONI ERNST,REP,15611.021074
2020,37,U S SENATE,,RICK STEWART,LIB,844.591666
2020,37,U S SENATE,,SUZANNE HERZOG,,235.868811
2020,37,U S SENATE,,THERESA GREENFIELD,DEM,19477.264935
2020,37,U S SENATE,,WRITE IN,,25.031869
2020,38,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,10.899308
2020,38,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,27.607748
2020,38,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,16073.787975
2020,38,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,51.632272
2020,38,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,408.346021
2020,38,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,16486.516544
2020,38,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,64.460105
2020,38,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,6.857960
2020,38,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,27.364981
2020,38,PRESIDENT,,WRITE IN,,91.737014
2020,38,U S SENATE,,JONI ERNST,REP,16070.421501
2020,38,U S SENATE,,RICK STEWART,LIB,609.136491
2020,38,U S SENATE,,SUZANNE HERZOG,,208.717738
2020,38,U S SENATE,,THERESA GREENFIELD,DEM,16073.831104
2020,38,U S SENATE,,WRITE IN,,21.356590
2020,39,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,6.001771
2020,39,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,25.001475
2020,39,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,10570.336740
2020,39,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,109.994956
2020,39,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,458.582113
2020,39,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,19467.138606
2020,39,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,89.059799
2020,39,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,11.036754
2020,39,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,12.996907
2020,39,PRESIDENT,,WRITE IN,,80.060908
2020,39,U S SENATE,,JONI ERNST,REP,10235.330641
2020,39,U S SENATE,,RICK STEWART,LIB,904.802238
2020,39,U S SENATE,,SUZANNE HERZOG,,228.273371
2020,39,U S SENATE,,THERESA GREENFIELD,DEM,19089.916565
2020,39,U S SENATE,,WRITE IN,,31.993436
2020,4,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,11.000492
2020,4,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,29.999989
2020,4,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,18718.127728
2020,4,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,32.000308
2020,4,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,234.003157
2020,4,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,8880.068685
2020,4,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,70.000090
2020,4,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,11.000239
2020,4,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,14.000413
2020,4,PRESIDENT,,WRITE IN,,47.000933
2020,4,U S SENATE,,JONI ERNST,REP,17521.122639
2020,4,U S SENATE,,RICK STEWART,LIB,639.005070
2020,4,U S SENATE,,SUZANNE HERZOG,,274.002806
2020,4,U S SENATE,,THERESA GREENFIELD,DEM,9296.070512
2020,4,U S SENATE,,WRITE IN,,33.000011
2020,40,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,13.987594
2020,40,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,23.233829
2020,40,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,14598.348828
2020,40,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,92.179144
2020,40,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,587.460850
2020,40,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,20161.211380
2020,40,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,76.969290
2020,40,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,7.002995
2020,40,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,18.004017
2020,40,PRESIDENT,,WRITE IN,,114.972808
2020,40,U S SENATE,,JONI ERNST,REP,14684.157420
2020,40,U S SENATE,,RICK STEWART,LIB,899.218298
2020,40,U S SENATE,,SUZANNE HERZOG,,200.278773
2020,40,U S SENATE,,THERESA GREENFIELD,DEM,19611.066572
2020,40,U S SENATE,,WRITE IN,,21.197469
2020,41,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,7.001761
2020,41,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,38.995057
2020,41,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,16490.202000
2020,41,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,66.624860
2020,41,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,336.438468
2020,41,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,15375.482920
2020,41,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,65.588413
2020,41,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,16.991407
2020,41,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,13.002826
2020,41,PRESIDENT,,WRITE IN,,91.989107
2020,41,U S SENATE,,JONI ERNST,REP,15850.641375
2020,41,U S SENATE,,RICK STEWART,LIB,714.094038
2020,41,U S SENATE,,SUZANNE HERZOG,,261.835808
2020,41,U S SENATE,,THERESA GREENFIELD,DEM,15235.378829
2020,41,U S SENATE,,WRITE IN,,20.996833
2020,42,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,6.489679
2020,42,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,43.238361
2020,42,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,19078.854148
2020,42,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,60.296374
2020,42,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,508.375812
2020,42,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,14149.485865
2020,42,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,45.940651
2020,42,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GFH,0.000417
2020,42,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,9.924367
2020,42,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,15.477288
2020,42,PRESIDENT,,WRITE IN,,71.547184
2020,42,U S SENATE,,JONI ERNST,REP,18538.133301
2020,42,U S SENATE,,RICK STEWART,LIB,769.198490
2020,42,U S SENATE,,SUZANNE HERZOG,,238.087930
2020,42,U S SENATE,,THERESA GREENFIELD,DEM,14141.510857
2020,42,U S SENATE,,WRITE IN,,18.774815
2020,43,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,0.000002
2020,43,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,0.000012
2020,43,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,1097.416253
2020,43,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,1.000022
2020,43,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,34.993217
2020,43,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,1256.437106
2020,43,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,2.999956
2020,43,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,1.999953
2020,43,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,0.000010
2020,43,PRESIDENT,,WRITE IN,,5.997293
2020,43,U S SENATE,,JONI ERNST,REP,1088.418024
2020,43,U S SENATE,,RICK STEWART,LIB,49.989858
2020,43,U S SENATE,,SUZANNE HERZOG,,12.989392
2020,43,U S SENATE,,THERESA GREENFIELD,DEM,1219.462764
2020,43,U S SENATE,,WRITE IN,,0.000020
2020,44,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,6.000660
2020,44,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,22.377804
2020,44,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,11842.102528
2020,44,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,39.377808
2020,44,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,179.912204
2020,44,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,6937.580790
2020,44,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,33.717793
2020,44,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,6.377805
2020,44,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,14.000000
2020,44,PRESIDENT,,WRITE IN,,56.038811
2020,44,U S SENATE,,JONI ERNST,REP,10819.360856
2020,44,U S SENATE,,RICK STEWART,LIB,374.700006
2020,44,U S SENATE,,SUZANNE HERZOG,,171.536052
2020,44,U S SENATE,,THERESA GREENFIELD,DEM,7449.776253
2020,44,U S SENATE,,WRITE IN,,13.000990
2020,46,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,7.999342
2020,46,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,21.998721
2020,46,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,11753.697995
2020,46,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,32.999374
2020,46,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,218.996439
2020,46,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,7476.913069
2020,46,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,38.999579
2020,46,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,4.000173
2020,46,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,13.999656
2020,46,PRESIDENT,,WRITE IN,,47.998904
2020,46,U S SENATE,,JONI ERNST,REP,11339.710875
2020,46,U S SENATE,,RICK STEWART,LIB,408.988212
2020,46,U S SENATE,,SUZANNE HERZOG,,153.996378
2020,46,U S SENATE,,THERESA GREENFIELD,DEM,7480.914285
2020,46,U S SENATE,,WRITE IN,,15.998998
2020,47,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,5.000385
2020,47,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,30.313075
2020,47,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,19084.239267
2020,47,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,62.939909
2020,47,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,460.546547
2020,47,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,18126.983369
2020,47,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,45.325586
2020,47,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,7.997858
2020,47,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,16.162148
2020,47,PRESIDENT,,WRITE IN,,128.059454
2020,47,U S SENATE,,JONI ERNST,REP,19337.949678
2020,47,U S SENATE,,RICK STEWART,LIB,734.132715
2020,47,U S SENATE,,SUZANNE HERZOG,,214.606719
2020,47,U S SENATE,,THERESA GREENFIELD,DEM,17298.867900
2020,47,U S SENATE,,WRITE IN,,19.149860
2020,48,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,11.345512
2020,48,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,21.624493
2020,48,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,14180.043234
2020,48,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,32.657088
2020,48,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,265.135910
2020,48,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,7348.908811
2020,48,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,41.359770
2020,48,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,15.957907
2020,48,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,10.006243
2020,48,PRESIDENT,,WRITE IN,,35.321573
2020,48,U S SENATE,,JONI ERNST,REP,13232.833728
2020,48,U S SENATE,,RICK STEWART,LIB,586.119402
2020,48,U S SENATE,,SUZANNE HERZOG,,193.437975
2020,48,U S SENATE,,THERESA GREENFIELD,DEM,7628.251085
2020,48,U S SENATE,,WRITE IN,,19.027671
2020,49,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,8.999409
2020,49,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,35.997882
2020,49,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,11604.024794
2020,49,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,100.997611
2020,49,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,397.892319
2020,49,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,16817.962795
2020,49,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,75.006408
2020,49,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,8.010487
2020,49,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,26.987196
2020,49,PRESIDENT,,WRITE IN,,70.025004
2020,49,U S SENATE,,JONI ERNST,REP,11046.701818
2020,49,U S SENATE,,RICK STEWART,LIB,844.891271
2020,49,U S SENATE,,SUZANNE HERZOG,,291.019503
2020,49,U S SENATE,,THERESA GREENFIELD,DEM,16604.241914
2020,49,U S SENATE,,WRITE IN,,28.006009
2020,5,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,9.000123
2020,5,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,27.752652
2020,5,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,21426.582761
2020,5,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,46.286263
2020,5,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,275.044244
2020,5,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,10106.115703
2020,5,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,43.582734
2020,5,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,10.000014
2020,5,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,17.790675
2020,5,PRESIDENT,,WRITE IN,,48.543861
2020,5,U S SENATE,,JONI ERNST,REP,20034.608632
2020,5,U S SENATE,,RICK STEWART,LIB,688.603111
2020,5,U S SENATE,,SUZANNE HERZOG,,247.566596
2020,5,U S SENATE,,THERESA GREENFIELD,DEM,10791.793037
2020,5,U S SENATE,,WRITE IN,,6.788127
2020,50,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,14.654484
2020,50,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,11.998970
2020,50,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,7950.383598
2020,50,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,46.318017
2020,50,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,220.525260
2020,50,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,7546.898485
2020,50,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,39.314959
2020,50,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,5.664164
2020,50,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,11.994091
2020,50,PRESIDENT,,WRITE IN,,47.640820
2020,50,U S SENATE,,JONI ERNST,REP,6979.010225
2020,50,U S SENATE,,RICK STEWART,LIB,491.035761
2020,50,U S SENATE,,SUZANNE HERZOG,,212.166178
2020,50,U S SENATE,,THERESA GREENFIELD,DEM,7895.436740
2020,50,U S SENATE,,WRITE IN,,22.972328
2020,6,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,9.000000
2020,6,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,36.003760
2020,6,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,19172.555149
2020,6,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,33.002202
2020,6,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,208.015388
2020,6,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,7718.249600
2020,6,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,32.000979
2020,6,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,5.000000
2020,6,PRESIDENT,,ROQUE ROCKY DE LA FUENTE AND DARCY G RICHARDSON,ALL,12.000004
2020,6,PRESIDENT,,WRITE IN,,50.003933
2020,6,U S SENATE,,JONI ERNST,REP,18020.517136
2020,6,U S SENATE,,RICK STEWART,LIB,563.026041
2020,6,U S SENATE,,SUZANNE HERZOG,,226.008194
2020,6,U S SENATE,,THERESA GREENFIELD,DEM,8046.267076
2020,6,U S SENATE,,WRITE IN,,20.002554
2020,7,PRESIDENT,,BROCK PIERCE AND KARLA BALLARD,,4.999762
2020,7,PRESIDENT,,DON BLANKENSHIP AND WILLIAM ALAN MOHR,CON,15.721171
2020,7,PRESIDENT,,DONALD J TRUMP AND MICHAEL R PENCE,REP,8224.863310
2020,7,PRESIDENT,,HOWIE HAWKINS AND ANGELA NICOLE WALKER,GRN,8.999524
2020,7,PRESIDENT,,JO JORGENSEN AND JEREMY COHEN,LIB,83.639151
2020,7,PRESIDENT,,JOSEPH R BIDEN AND KAMALA D HARRIS,DEM,2964.958849
2020,7,PRESIDENT,,KANYE WEST AND MICHELLE TIDBALL,,19.552857
2020,7,PRESIDENT,,RICKI SUE KING AND DAYNA R CHANDLER,GKH,1.000000
