year,vtd_id,office,district,candidate,party,votes
2018,19001001013,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,1.417520
2018,19001001013,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,53.983894
2018,19001001013,GOVERNOR,,WRITE IN,,0.000000
2018,19001001013,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,51.148853
2018,19001001013,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,2.362534
2018,19001001013,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,22.444070
2018,19001001013,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,19001001013,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,19.136523
2018,19001001013,SECRETARY OF STATE,,JULES OFENBAKH,LIB,1.535647
2018,19001001013,SECRETARY OF STATE,,PAUL D PATE,REP,54.692654
2018,19001001013,SECRETARY OF STATE,,WRITE IN,,0.000000
2018,19001001013,TREASURER OF STATE,,JEREMY N DAVIS,REP,39.690565
2018,19001001013,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,34.729245
2018,19001001013,TREASURER OF STATE,,TIMOTHY HIRD,LIB,1.771900
2018,19001001013,TREASURER OF STATE,,WRITE IN,,0.000000
2018,19001001014,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,85.302476
2018,19001001014,ATTORNEY GENERAL,,TOM MILLER,DEM,289.193488
2018,19001001014,ATTORNEY GENERAL,,WRITE IN,,2.595619
2018,19001001014,AUDITOR OF STATE,,FRED PERRYMAN,LIB,11.597214
2018,19001001014,AUDITOR OF STATE,,MARY MOSIMAN,REP,254.682154
2018,19001001014,AUDITOR OF STATE,,ROB SAND,DEM,154.273215
2018,19001001014,AUDITOR OF STATE,,WRITE IN,,0.000000
2018,19001001014,GOVERNOR,,FRED HUBBELL RITA R HART,DEM,123.577392
2018,19001001014,GOVERNOR,,GARY SIEGWARTH NATALIA BLASKOVICH,CWP,0.898095
2018,19001001014,GOVERNOR,,JAKE PORTER LYNNE GENTRY,LIB,7.537664
2018,19001001014,GOVERNOR,,KIM REYNOLDS ADAM GREGG,REP,300.619441
2018,19001001014,GOVERNOR,,WRITE IN,,0.000000
2018,19001001014,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,284.713492
2018,19001001014,SECRETARY OF AGRICULTURE,,RICK STEWART,LIB,12.562777
2018,19001001014,SECRETARY OF AGRICULTURE,,TIM GANNON,DEM,122.544345
2018,19001001014,SECRETARY OF AGRICULTURE,,WRITE IN,,0.000000
2018,19001001014,SECRETARY OF STATE,,DEIDRE DEJEAR,DEM,104.125838
2018,19001001014,SECRETARY OF STATE,,JULES OFENBAKH,LIB,8.601886
2018,19001001014,SECRETARY OF STATE,,PAUL D PATE,REP,304.845133
2018,19001001014,SECRETARY OF STATE,,WRITE IN,,0.000000
2018,19001001014,TREASURER OF STATE,,JEREMY N DAVIS,REP,220.108488
2018,19001001014,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,191.359434
2018,19001001014,TREASURER OF STATE,,TIMOTHY HIRD,LIB,10.065820
2018,19001001014,TREASURER OF STATE,,WRITE IN,,0.000000
2018,19001001015,ATTORNEY GENERAL,,MARCO BATTAGLIA,LIB,17.514414
2018,19001001015,ATTORNEY GENERAL,,TOM MILLER,DEM,63.912061
2018,19001001015,ATTORNEY GENERAL,,WRITE IN,,0.802532
