year,county,office,district,candidate,party,votes
2014,JACKSON,U S SENATE,,RICK STEWART,INDEPENDENT,360.000000
2014,JACKSON,U S SENATE,,RUTH SMITH,,25.000000
2014,JACKSON,U S SENATE,,WRITE IN,,2.000000
2014,JASPER,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,5838.000000
2014,JASPER,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,8955.000000
2014,JASPER,ATTORNEY GENERAL,,WRITE IN,,16.000000
2014,JASPER,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,6580.000000
2014,JASPER,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,7714.000000
2014,JASPER,AUDITOR OF STATE,,WRITE IN,,26.000000
2014,JASPER,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,5918.000000
2014,JASPER,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,242.000000
2014,JASPER,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,203.000000
2014,JASPER,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,355.000000
2014,JASPER,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,8245.000000
2014,JASPER,GOVERNOR,,WRITE IN,,21.000000
2014,JASPER,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,9079.000000
2014,JASPER,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,656.000000
2014,JASPER,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,4872.000000
2014,JASPER,SECRETARY OF AGRICULTURE,,WRITE IN,,18.000000
2014,JASPER,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,7097.000000
2014,JASPER,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,475.000000
2014,JASPER,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,6655.000000
2014,JASPER,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,407.000000
2014,JASPER,SECRETARY OF STATE,,WRITE IN,,14.000000
2014,JASPER,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,763.000000
2014,JASPER,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,7990.000000
2014,JASPER,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,5958.000000
2014,JASPER,TREASURER OF STATE,,WRITE IN,,13.000000
2014,JASPER,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,135.000000
2014,JASPER,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,6350.000000
2014,JASPER,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,105.000000
2014,JASPER,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,7779.000000
2014,JASPER,U S SENATE,,RICK STEWART,INDEPENDENT,514.000000
2014,JASPER,U S SENATE,,RUTH SMITH,,45.000000
2014,JASPER,U S SENATE,,WRITE IN,,28.000000
2014,JEFFERSON,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,2288.000000
2014,JEFFERSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3819.000000
2014,JEFFERSON,ATTORNEY GENERAL,,WRITE IN,,9.000000
2014,JEFFERSON,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,3105.000000
2014,JEFFERSON,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,2806.000000
2014,JEFFERSON,AUDITOR OF STATE,,WRITE IN,,12.000000
2014,JEFFERSON,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,2856.000000
2014,JEFFERSON,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,67.000000
2014,JEFFERSON,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,55.000000
2014,JEFFERSON,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,165.000000
2014,JEFFERSON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,3169.000000
2014,JEFFERSON,GOVERNOR,,WRITE IN,,9.000000
2014,JEFFERSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,3118.000000
2014,JEFFERSON,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,248.000000
2014,JEFFERSON,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,2707.000000
2014,JEFFERSON,SECRETARY OF AGRICULTURE,,WRITE IN,,14.000000
2014,JEFFERSON,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,3134.000000
2014,JEFFERSON,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,276.000000
2014,JEFFERSON,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,2596.000000
2014,JEFFERSON,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,95.000000
2014,JEFFERSON,SECRETARY OF STATE,,WRITE IN,,5.000000
2014,JEFFERSON,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,270.000000
2014,JEFFERSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3469.000000
2014,JEFFERSON,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,2316.000000
2014,JEFFERSON,TREASURER OF STATE,,WRITE IN,,6.000000
2014,JEFFERSON,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,19.000000
2014,JEFFERSON,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,3237.000000
2014,JEFFERSON,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,92.000000
2014,JEFFERSON,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,2761.000000
2014,JEFFERSON,U S SENATE,,RICK STEWART,INDEPENDENT,141.000000
2014,JEFFERSON,U S SENATE,,RUTH SMITH,,44.000000
2014,JEFFERSON,U S SENATE,,WRITE IN,,8.000000
2014,JOHNSON,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,14451.000000
2014,JOHNSON,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,35988.000000
2014,JOHNSON,ATTORNEY GENERAL,,WRITE IN,,80.000000
2014,JOHNSON,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,31327.000000
2014,JOHNSON,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,17430.000000
2014,JOHNSON,AUDITOR OF STATE,,WRITE IN,,84.000000
2014,JOHNSON,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,30684.000000
2014,JOHNSON,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,479.000000
2014,JOHNSON,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,419.000000
2014,JOHNSON,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,815.000000
2014,JOHNSON,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,19775.000000
2014,JOHNSON,GOVERNOR,,WRITE IN,,66.000000
2014,JOHNSON,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,19637.000000
2014,JOHNSON,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,1979.000000
2014,JOHNSON,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,27773.000000
2014,JOHNSON,SECRETARY OF AGRICULTURE,,WRITE IN,,61.000000
2014,JOHNSON,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,32697.000000
2014,JOHNSON,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,1674.000000
2014,JOHNSON,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,15357.000000
2014,JOHNSON,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,884.000000
2014,JOHNSON,SECRETARY OF STATE,,WRITE IN,,47.000000
2014,JOHNSON,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,1941.000000
2014,JOHNSON,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,34310.000000
2014,JOHNSON,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,13650.000000
2014,JOHNSON,TREASURER OF STATE,,WRITE IN,,56.000000
2014,JOHNSON,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,240.000000
2014,JOHNSON,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,34103.000000
2014,JOHNSON,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,379.000000
2014,JOHNSON,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,16749.000000
2014,JOHNSON,U S SENATE,,RICK STEWART,INDEPENDENT,770.000000
2014,JOHNSON,U S SENATE,,RUTH SMITH,,146.000000
2014,JOHNSON,U S SENATE,,WRITE IN,,60.000000
2014,JONES,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,3346.000000
2014,JONES,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,4241.000000
2014,JONES,ATTORNEY GENERAL,,WRITE IN,,11.000000
2014,JONES,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,2960.000000
2014,JONES,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,4247.000000
2014,JONES,AUDITOR OF STATE,,WRITE IN,,10.000000
2014,JONES,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,2899.000000
2014,JONES,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,109.000000
2014,JONES,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,74.000000
2014,JONES,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,81.000000
2014,JONES,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,4581.000000
2014,JONES,GOVERNOR,,WRITE IN,,5.000000
2014,JONES,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,4993.000000
2014,JONES,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,303.000000
2014,JONES,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,2181.000000
2014,JONES,SECRETARY OF AGRICULTURE,,WRITE IN,,6.000000
2014,JONES,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,3303.000000
2014,JONES,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,196.000000
2014,JONES,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,3911.000000
2014,JONES,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,167.000000
2014,JONES,SECRETARY OF STATE,,WRITE IN,,5.000000
2014,JONES,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,275.000000
2014,JONES,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3970.000000
2014,JONES,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,3243.000000
2014,JONES,TREASURER OF STATE,,WRITE IN,,5.000000
2014,JONES,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,59.000000
2014,JONES,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,3323.000000
2014,JONES,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,54.000000
2014,JONES,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,4092.000000
2014,JONES,U S SENATE,,RICK STEWART,INDEPENDENT,186.000000
2014,JONES,U S SENATE,,RUTH SMITH,,22.000000
2014,JONES,U S SENATE,,WRITE IN,,10.000000
2014,KEOKUK,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,1761.000000
2014,KEOKUK,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1806.000000
2014,KEOKUK,ATTORNEY GENERAL,,WRITE IN,,3.000000
2014,KEOKUK,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,1079.000000
2014,KEOKUK,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,2260.000000
2014,KEOKUK,AUDITOR OF STATE,,WRITE IN,,3.000000
2014,KEOKUK,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,981.000000
2014,KEOKUK,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,19.000000
2014,KEOKUK,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,31.000000
2014,KEOKUK,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,63.000000
2014,KEOKUK,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,2641.000000
2014,KEOKUK,GOVERNOR,,WRITE IN,,1.000000
2014,KEOKUK,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,2734.000000
2014,KEOKUK,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,98.000000
2014,KEOKUK,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,713.000000
2014,KEOKUK,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2014,KEOKUK,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,1351.000000
2014,KEOKUK,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,97.000000
2014,KEOKUK,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,2025.000000
2014,KEOKUK,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,50.000000
2014,KEOKUK,SECRETARY OF STATE,,WRITE IN,,0.000000
2014,KEOKUK,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,118.000000
2014,KEOKUK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1662.000000
2014,KEOKUK,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,1706.000000
2014,KEOKUK,TREASURER OF STATE,,WRITE IN,,0.000000
2014,KEOKUK,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,17.000000
2014,KEOKUK,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,1161.000000
2014,KEOKUK,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,23.000000
2014,KEOKUK,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,2388.000000
2014,KEOKUK,U S SENATE,,RICK STEWART,INDEPENDENT,98.000000
2014,KEOKUK,U S SENATE,,RUTH SMITH,,19.000000
2014,KEOKUK,U S SENATE,,WRITE IN,,2.000000
2014,KOSSUTH,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,3003.000000
2014,KOSSUTH,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3487.000000
2014,KOSSUTH,ATTORNEY GENERAL,,WRITE IN,,8.000000
2014,KOSSUTH,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,2397.000000
2014,KOSSUTH,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,3833.000000
2014,KOSSUTH,AUDITOR OF STATE,,WRITE IN,,6.000000
2014,KOSSUTH,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,1911.000000
2014,KOSSUTH,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,76.000000
2014,KOSSUTH,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,50.000000
2014,KOSSUTH,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,83.000000
2014,KOSSUTH,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,4509.000000
2014,KOSSUTH,GOVERNOR,,WRITE IN,,7.000000
2014,KOSSUTH,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,4583.000000
2014,KOSSUTH,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,273.000000
2014,KOSSUTH,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,1610.000000
2014,KOSSUTH,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2014,KOSSUTH,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,2650.000000
2014,KOSSUTH,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,148.000000
2014,KOSSUTH,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,3380.000000
2014,KOSSUTH,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,198.000000
2014,KOSSUTH,SECRETARY OF STATE,,WRITE IN,,6.000000
2014,KOSSUTH,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,204.000000
2014,KOSSUTH,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3325.000000
2014,KOSSUTH,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,2890.000000
2014,KOSSUTH,TREASURER OF STATE,,WRITE IN,,3.000000
2014,KOSSUTH,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,71.000000
2014,KOSSUTH,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,2279.000000
2014,KOSSUTH,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,21.000000
2014,KOSSUTH,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,4013.000000
2014,KOSSUTH,U S SENATE,,RICK STEWART,INDEPENDENT,191.000000
2014,KOSSUTH,U S SENATE,,RUTH SMITH,,22.000000
2014,KOSSUTH,U S SENATE,,WRITE IN,,6.000000
2014,LEE,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,4479.000000
2014,LEE,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,5925.000000
2014,LEE,ATTORNEY GENERAL,,WRITE IN,,17.000000
2014,LEE,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,5153.000000
2014,LEE,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,5048.000000
2014,LEE,AUDITOR OF STATE,,WRITE IN,,12.000000
2014,LEE,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,4638.000000
2014,LEE,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,176.000000
2014,LEE,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,91.000000
2014,LEE,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,157.000000
2014,LEE,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,5647.000000
2014,LEE,GOVERNOR,,WRITE IN,,7.000000
2014,LEE,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,5275.000000
2014,LEE,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,569.000000
2014,LEE,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,4484.000000
2014,LEE,SECRETARY OF AGRICULTURE,,WRITE IN,,10.000000
2014,LEE,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,5205.000000
2014,LEE,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,321.000000
2014,LEE,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,4597.000000
2014,LEE,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,293.000000
2014,LEE,SECRETARY OF STATE,,WRITE IN,,6.000000
2014,LEE,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,414.000000
2014,LEE,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,5690.000000
2014,LEE,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,4286.000000
2014,LEE,TREASURER OF STATE,,WRITE IN,,6.000000
2014,LEE,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,103.000000
2014,LEE,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,5274.000000
2014,LEE,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,82.000000
2014,LEE,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,4924.000000
2014,LEE,U S SENATE,,RICK STEWART,INDEPENDENT,224.000000
2014,LEE,U S SENATE,,RUTH SMITH,,41.000000
2014,LEE,U S SENATE,,WRITE IN,,7.000000
2014,LINN,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,32410.000000
2014,LINN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,51536.000000
2014,LINN,ATTORNEY GENERAL,,WRITE IN,,98.000000
2014,LINN,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,39519.000000
2014,LINN,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,41547.000000
2014,LINN,AUDITOR OF STATE,,WRITE IN,,154.000000
2014,LINN,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,39036.000000
2014,LINN,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,623.000000
2014,LINN,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,620.000000
2014,LINN,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,1345.000000
2014,LINN,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,44586.000000
2014,LINN,GOVERNOR,,WRITE IN,,111.000000
2014,LINN,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,45559.000000
2014,LINN,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,2759.000000
2014,LINN,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,33938.000000
2014,LINN,SECRETARY OF AGRICULTURE,,WRITE IN,,99.000000
2014,LINN,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,43522.000000
2014,LINN,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,2791.000000
2014,LINN,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,37171.000000
2014,LINN,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,1102.000000
2014,LINN,SECRETARY OF STATE,,WRITE IN,,76.000000
2014,LINN,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,3308.000000
2014,LINN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,49651.000000
2014,LINN,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,30571.000000
2014,LINN,TREASURER OF STATE,,WRITE IN,,67.000000
2014,LINN,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,251.000000
2014,LINN,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,44186.000000
2014,LINN,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,636.000000
2014,LINN,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,39116.000000
2014,LINN,U S SENATE,,RICK STEWART,INDEPENDENT,1877.000000
2014,LINN,U S SENATE,,RUTH SMITH,,322.000000
2014,LINN,U S SENATE,,WRITE IN,,94.000000
2014,LOUISA,ATTORNEY GENERAL,,ADAM GREGG,REPUBLICAN PARTY,1784.000000
2014,LOUISA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,1512.000000
2014,LOUISA,ATTORNEY GENERAL,,WRITE IN,,2.000000
2014,LOUISA,AUDITOR OF STATE,,JONATHAN NEIDERBACH,DEMOCRATIC PARTY,1158.000000
2014,LOUISA,AUDITOR OF STATE,,MARY MOSIMAN,REPUBLICAN PARTY,2078.000000
2014,LOUISA,AUDITOR OF STATE,,WRITE IN,,2.000000
2014,LOUISA,GOVERNOR,,JACK HATCH MONICA VERNON,DEMOCRATIC PARTY,993.000000
2014,LOUISA,GOVERNOR,,JIM HENNAGER MARY MARGARET KRIEG,NEW INDEPENDENT PARTY IOWA,41.000000
2014,LOUISA,GOVERNOR,,JONATHAN R NARCISSE MICHAEL L RICHARDS,IOWA PARTY,34.000000
2014,LOUISA,GOVERNOR,,LEE DEAKINS HIEB TIM WATSON,LIBERTARIAN PARTY,32.000000
2014,LOUISA,GOVERNOR,,TERRY E BRANSTAD KIM REYNOLDS,REPUBLICAN PARTY,2297.000000
2014,LOUISA,GOVERNOR,,WRITE IN,,3.000000
2014,LOUISA,SECRETARY OF AGRICULTURE,,BILL NORTHEY,REPUBLICAN PARTY,2313.000000
2014,LOUISA,SECRETARY OF AGRICULTURE,,LEVI BENNING,NEW INDEPENDENT PARTY IOWA,130.000000
2014,LOUISA,SECRETARY OF AGRICULTURE,,SHERRIE TAHA,DEMOCRATIC PARTY,887.000000
2014,LOUISA,SECRETARY OF AGRICULTURE,,WRITE IN,,1.000000
2014,LOUISA,SECRETARY OF STATE,,BRAD ANDERSON,DEMOCRATIC PARTY,1176.000000
2014,LOUISA,SECRETARY OF STATE,,JAKE PORTER,LIBERTARIAN PARTY,74.000000
2014,LOUISA,SECRETARY OF STATE,,PAUL D PATE,REPUBLICAN PARTY,1934.000000
2014,LOUISA,SECRETARY OF STATE,,SPENCER HIGHLAND,NEW INDEPENDENT PARTY IOWA,113.000000
2014,LOUISA,SECRETARY OF STATE,,WRITE IN,,1.000000
2014,LOUISA,TREASURER OF STATE,,KEITH A LAUBE,LIBERTARIAN PARTY,130.000000
2014,LOUISA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,1467.000000
2014,LOUISA,TREASURER OF STATE,,SAM CLOVIS,REPUBLICAN PARTY,1708.000000
2014,LOUISA,TREASURER OF STATE,,WRITE IN,,1.000000
2014,LOUISA,U S SENATE,,BOB QUAST,BOB QUAST FOR TERM LIMITS,46.000000
2014,LOUISA,U S SENATE,,BRUCE BRALEY,DEMOCRATIC PARTY,1207.000000
2014,LOUISA,U S SENATE,,DOUGLAS BUTZIER,LIBERTARIAN PARTY,15.000000
2014,LOUISA,U S SENATE,,JONI ERNST,REPUBLICAN PARTY,2019.000000
